PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
51,404691728,71542931,COC1=CC=CC(=C1)NC(C2=NC3=CC=CC=C3O2)C(=O)C4=CNC5=CC=CC=C54,Unspecified,,,,13,CC50,=,13000,nM
52,404691824,86728614,COC1=CC=CC(=C1)NC(C2=CSC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,15,CC50,=,15000,nM
53,404691825,86728898,CN(C)CCOC1=CC(=CC(=C1)OC)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,13,CC50,=,13000,nM
54,404692215,86728666,COC1=CN=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,20,CC50,=,20000,nM
55,404692277,86728930,COC1=CC(=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43)CO,Unspecified,,,,71,CC50,=,71000,nM
56,404692740,86728625,COC1=CC=CC(=C1)NC(C2=CC3=NC=CN=C3C=C2)C(=O)C4=CNC5=CC=CC=C54,Unspecified,,,,19,CC50,=,19000,nM
57,404692761,86728670,COC1=NC(=NS1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,90,CC50,=,90000,nM
58,404692893,86728746,COC1=CC=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=C3C=CC(=C4)Cl,Unspecified,,,,13,CC50,=,13000,nM
59,404693014,86728647,COC1=CC=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=C3C(=CC=C4)Cl,Unspecified,,,,18,CC50,=,18000,nM
60,404693313,86728779,CC1=CC(=CC=C1)C(C(=O)C2=CNC3=CC=CC=C32)NC4=CC(=CC=C4)OC,Unspecified,,,,20,CC50,=,20000,nM
61,404693935,17448557,C1CCC(C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,86,CC50,=,86000,nM
62,404694125,86728664,COC1=CC(=NC=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,95,CC50,=,95000,nM
63,404694358,86728595,C1=CC=C(C=C1)C(C(=O)C2=CNC3=CC=CC=C32)NC4=CC(=CC(=C4)F)F,Unspecified,,,,23,CC50,=,23000,nM
64,404694404,71542833,COC1=CC(=CC(=C1)NC(C2=CN=CC=C2)C(=O)C3=CNC4=CC=CC=C43)OC,Unspecified,,,,69,CC50,=,69000,nM
65,404694555,86728652,C1=CC=C(C=C1)C(C(=O)C2=CNC3=CC=CC=C32)NC4=CC5=C(C=C4)NC(=O)O5,Unspecified,,,,15,CC50,=,15000,nM
