PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,404689485,71542927,COC1=CC(=CC(=C1)NC(C2=CC=CC=C2)C(=O)C3=CNC4=CC=CC=C43)OCCO,Active,,,,0.049,EC50,=,49,nM
2,504796811,172441103,COC1=CC(=CC(=C1)NC(C2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.015,EC50,=,15,nM
3,504796811,172441103,COC1=CC(=CC(=C1)NC(C2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.011,EC50,=,11,nM
4,504796811,172441103,COC1=CC(=CC(=C1)NC(C2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.093,EC50,=,93,nM
5,504803118,121254995,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OC)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.004,EC50,=,4,nM
6,504804582,121254988,CC1=CC2=C(C=C1OC)NC=C2C(=O)C(C3=C(C=C(C=C3)F)OC)NC4=CC(=CC(=C4)OCCO)OC,Active,,,,0.003,EC50,=,3,nM
7,504805030,172446787,COC1=CC(=CC(=C1)NC(C2=CC=C(C=C2)F)C(=O)C3=CNC4=C3C=C(C=C4)F)OCCO,Active,,,,0.016,EC50,=,16,nM
8,504805130,121254990,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OC)C(=O)C3=CNC4=CC(=C(C=C43)F)F)OCCO,Active,,,,0.003,EC50,=,3,nM
9,504810736,121260989,CC1=C(C=CC2=C1NC=C2C(=O)C(C3=C(C=C(C=C3)F)OC)NC4=CC(=CC(=C4)OCCO)OC)OC,Active,,,,0.001,EC50,=,1,nM
10,504813306,121254993,CC1=C(C=CC2=C1NC=C2C(=O)C(C3=C(C=C(C=C3)F)OC)NC4=CC(=CC(=C4)OCCO)OC)F,Active,,,,0.002,EC50,=,2,nM
11,504813859,121254989,CC1=CC2=C(C(=C1)F)NC=C2C(=O)C(C3=C(C=C(C=C3)F)OC)NC4=CC(=CC(=C4)OCCO)OC,Active,,,,0.005,EC50,=,5,nM
12,504814257,121254986,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OC)C(=O)C3=CNC4=CC(=C(C=C43)F)OC)OCCO,Active,,,,0.005,EC50,=,5,nM
13,504815920,121255002,CC1=C(C=CC2=C1NC=C2C(=O)C(C3=C(C=C(C=C3)F)OC)NC4=CC(=CC(=C4)OCCO)OC)Cl,Active,,,,0.001,EC50,=,1,nM
14,504818560,121255003,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OC)C(=O)C3=CNC4=C3C=CC(=C4)Cl)OCCO,Active,,,,0.002,EC50,=,2,nM
15,504819012,172456514,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OC(F)(F)F)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.17,EC50,=,170,nM
16,504828182,121254997,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OC)C(=O)C3=CNC4=C3C=CC(=C4F)F)OCCO,Active,,,,0.003,EC50,=,3,nM
17,504833428,121255000,COC1=C(C2=C(C=C1)C(=CN2)C(=O)C(C3=C(C=C(C=C3)F)OC)NC4=CC(=CC(=C4)OCCO)OC)Cl,Active,,,,0.001,EC50,=,1,nM
18,504837034,172469081,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)F)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.009,EC50,=,9,nM
19,504838056,172469795,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)OCCO)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.041,EC50,=,41,nM
20,504838729,172470262,COC1=CC(=CC(=C1)NC(C2=C(C=C(C=C2)F)Cl)C(=O)C3=CNC4=C3C=CC(=C4)F)OCCO,Active,,,,0.006,EC50,=,6,nM
