PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,404695889,145979267,CSC1=NC=NC2=C1C3=C(N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F)C=CC(=C3)Cl,Unspecified,,,,50,EC50,>,50000,nM
2,404696065,145979384,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)F)N,Unspecified,,,,10.8,EC50,=,10800,nM
3,404696351,145979574,C1=COC(=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)F,Unspecified,,,,50,EC50,>,50000,nM
4,404696591,145979735,C1=CSC(=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@H]([C@@H]([C@H](O5)CO)O)F,Unspecified,,,,27.9,EC50,=,27900,nM
5,404697138,145980085,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F)C5=CSC=C5,Unspecified,,,,50,EC50,>,50000,nM
6,404697251,145980168,CC1=C2C3=C(C=CC(=C3)Cl)N(C2=NC=N1)[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)F,Unspecified,,,,50,EC50,>,50000,nM
7,404698415,145980914,COC1=NC=NC2=C1C3=C(N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)F)C=CC(=C3)Cl,Unspecified,,,,50,EC50,>,50000,nM
8,404698618,145981044,CC1=C2C3=C(C=CC(=C3)Cl)N(C2=NC=N1)[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)O,Unspecified,,,,50,EC50,>,50000,nM
9,404700484,145982253,C1=CC2=C(C=C1Cl)C3=C(N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)O)N=CN=C3Cl,Unspecified,,,,17.4,EC50,=,17400,nM
10,404705932,145986078,C1=CC2=C(C=C1Cl)C3=C(N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F)N=CN=C3Cl,Unspecified,,,,50,EC50,>,50000,nM
11,404707194,145986932,C1=COC(=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@H]([C@@H]([C@H](O5)CO)O)F,Unspecified,,,,10.5,EC50,=,10500,nM
12,404707648,145987235,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)O)N,Unspecified,,,,50,EC50,>,50000,nM
13,404707885,145987382,CSC1=NC=NC2=C1C3=C(N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)O)C=CC(=C3)Cl,Unspecified,,,,50,EC50,>,50000,nM
14,404708701,145987902,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)F)C5=CSC=C5,Unspecified,,,,33.3,EC50,=,33300,nM
15,404709185,145988200,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)F)C5=COC=C5,Unspecified,,,,50,EC50,>,50000,nM
16,404709733,145988556,COC1=NC=NC2=C1C3=C(N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F)C=CC(=C3)Cl,Unspecified,,,,50,EC50,>,50000,nM
17,404709867,145988645,CC1=C2C3=C(C=CC(=C3)Cl)N(C2=NC=N1)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F,Unspecified,,,,50,EC50,>,50000,nM
18,404711918,145989966,C1=CC=C(C=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)F,Unspecified,,,,50,EC50,>,50000,nM
19,404712611,145990391,C1=CC=C(C=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@H]([C@@H]([C@H](O5)CO)O)F,Unspecified,,,,50,EC50,>,50000,nM
20,404712804,145990517,CSC1=NC=NC2=C1C3=C(N2[C@H]4[C@H]([C@@H]([C@H](O4)CO)O)F)C=CC(=C3)Cl,Unspecified,,,,50,EC50,>,50000,nM
21,404713484,145990955,C1=COC(=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@H]([C@@H]([C@H](O5)CO)O)O,Unspecified,,,,50,EC50,>,50000,nM
22,404716398,145992834,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F)N,Unspecified,,,,50,EC50,>,50000,nM
23,404717139,145993312,C1=CC2=C(C=C1Cl)C3=C(N=CN=C3N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F)C5=COC=C5,Unspecified,,,,50,EC50,>,50000,nM
24,404717272,145993398,C1=CSC(=C1)C2=C3C4=C(C=CC(=C4)Cl)N(C3=NC=N2)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)F,Unspecified,,,,50,EC50,>,50000,nM
