PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103219982,3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,Unspecified,,,,30.7,CC50,=,30700,nM
2,103339848,67145,C1=CC(=C(C=C1CC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,Unspecified,,,,100,CC50,>,100000,nM
3,103433769,225906,C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C(C2=O)C(=O)O,Unspecified,,,,100,CC50,>,100000,nM
4,103729696,46233395,COC1=CC=C(C=C1)/C=C\2/CN(C(=O)C2=O)CCCC(=O)O,Unspecified,,,,100,CC50,>,100000,nM
5,103729697,2255243,C1=CC=C(C=C1)NC2=CC=C(C=C2)NNC3=CC(=CC=C3)S(=O)(=O)O,Unspecified,,,,100,CC50,>,100000,nM
6,103729788,1265824,CC1=C(C=C(C=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3,Unspecified,,,,22.7,CC50,=,22700,nM
7,103730090,19578264,C1/C(=C\C2=C(C=CC(=C2)Br)OCC(=O)O)/C(=O)/C(=C/C3=C(C=CC(=C3)Br)OCC(=O)O)/C1,Unspecified,,,,100,CC50,>,100000,nM
8,103730091,135976298,CCN(CC)C1=CC(=C(C=C1)/C=N\NC2=CC(=C(C=C2)Cl)C(=O)O)O,Unspecified,,,,75.1,CC50,=,75100,nM
9,103730157,1608850,C1=CC=C(C=C1)C2=C(C(=O)NC3=C2C=C(C=C3)Cl)C4=C[C@@H](N(N4)C(=O)CCC(=O)O)C5=CC=C(C=C5)Br,Unspecified,,,,100,CC50,>,100000,nM
10,103730236,6906548,C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4)C(=O)O,Unspecified,,,,100,CC50,>,100000,nM
