PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,469800454,164610221,CC1=CC=C(C=C1)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O,Active,,,,6.39,IC50,=,6390,nM
2,469800613,164610325,C1=CC=C(C=C1)NC(=O)C2=CC3=CC(=C(C=C3N2)O)O,Active,,,,6.9,IC50,=,6900,nM
3,469800666,164610364,C1=CC=C(C=C1)NC(=O)C2=NC3=CC(=C(C=C3S2)O)O,Unspecified,,,,26.95,IC50,=,26950,nM
4,469801685,164611127,C1=CC=C(C=C1)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O,Unspecified,,,,26.95,IC50,=,26950,nM
5,469802319,164611586,C1=CC(=CC=C1C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)Cl,Active,,,,5.97,IC50,=,5970,nM
6,469803286,164612284,C1CCN([C@@H](C1)C(=O)NC2=CC=CC=C2)C(=O)C3=CC4=CC(=C(C=C4O3)O)O,Active,,,,4.73,IC50,=,4730,nM
7,469809086,164616451,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,7.8,IC50,=,7800,nM
8,469809331,164616638,C1C[C@H](N(C1)C(=O)C2=CC3=CC(=C(C=C3S2)O)O)C(=O)NC4=CC=CC=C4,Active,,,,4.01,IC50,=,4010,nM
9,469810578,164617563,C1=CC(=CC=C1NC(=O)C2=NC3=CC(=C(C=C3S2)O)O)I,Active,,,,2.48,IC50,=,2480,nM
10,469812162,164618683,C1=CC=C(C=C1)NC(=O)C2=CC3=CC(=C(C=C3S2)O)O,Active,,,,2.73,IC50,=,2730,nM
11,469812313,163409047,C1=CC=C(C=C1)NC(=O)C2=CC3=CC(=C(C=C3O2)O)O,Active,,,,0.69,IC50,=,690,nM
12,469812602,164619008,C1=CC(=C(C=C1C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)Cl)Cl,Active,,,,4.86,IC50,=,4860,nM
13,469812699,164619074,C1C[C@H](N(C1)C(=O)C2=CC3=C(C=C(C=C3O2)O)O)C(=O)NC4=CC=CC=C4,Unspecified,,,,27.69,IC50,=,27690,nM
14,469815580,164621173,C1=CC=C(C=C1)C(=O)N[C@@H](CC(=O)NC2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,9.95,IC50,=,9950,nM
15,469817327,164622435,C1C[C@H](N(C1)C(=O)C2=NC3=CC(=C(C=C3S2)O)O)C(=O)NC4=CC=CC=C4,Unspecified,,,,11.59,IC50,=,11590,nM
16,469818693,164623415,C1=CC=C(C=C1)NC(=O)C2=CN=C3C=C(C(=CC3=C2)O)O,Active,,,,3.63,IC50,=,3630,nM
17,469820511,164624716,C1=CC(=CC=C1NC(=S)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])I,Unspecified,,,,11.21,IC50,=,11210,nM
18,469822026,164625724,C1C[C@H](N(C1)C(=O)C2=CC3=CC(=C(C=C3O2)O)O)C(=O)NC4=CC=CC=C4,Active,,,,6.43,IC50,=,6430,nM
19,469822518,164625974,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Unspecified,,,,11.12,IC50,=,11120,nM
20,469822622,163409049,C1=CC(=CC=C1C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)I,Active,,,,4.38,IC50,=,4380,nM
