PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
28,520071633,177662357,C1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Active,,,,7.129,IC50,=,7129,nM,
29,520071633,177662357,C1C2=C(C=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3)NC1=O,Active,,,,5.441,IC50,=,5441,nM,
30,520071656,177662380,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C4=NNN=N4)CN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
31,520072287,177662514,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=C(NC4=CC=C3)C(F)(F)F,Unspecified,,,,31.764,IC50,=,31764,nM,
32,520072296,177662523,C1CNCCC1C2=CNC3=C2C=C(C=C3)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,29.24,IC50,=,29240,nM,
33,520072302,172991051,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=O)N4,Unspecified,,,,21.547,IC50,=,21547,nM,
34,520072342,177662566,CC(C)CNC(=O)C1=C(C=CC(=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl,Unspecified,,,,12.111,IC50,=,12111,nM,
35,520072346,177662570,CC(C)NC(=O)[C@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(C=C3)[C@H](NC4)CC=C,Unspecified,,,,55.092,IC50,=,55092,nM,
36,520072354,177662578,C1C(CN1)C2=C3C=CC=C(C3=NN2)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,9.27,IC50,=,9270,nM,
37,520072378,177662602,C1[C@@H]([C@H](CN1CC2=CC=CC=C2)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C5=CC=CC(=C5)C6=NNN=N6,Active,,,,6.031,IC50,=,6031,nM,
38,520072379,177662603,C1C2=C(CN1)C=C(C=C2)NCC3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,42.234,IC50,=,42234,nM,
39,520073024,177662731,CC1=CC(=CC=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,6.161,IC50,=,6161,nM,
40,520073090,177662795,C1C2=C(C=C(C=C2NC1=O)Br)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,17.849,IC50,=,17849,nM,
41,520073109,177662814,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC4=C3NN=C4,Unspecified,,,,37.269,IC50,=,37269,nM,
42,520073897,177662955,CC1=CC=CC=C1C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,2.196,IC50,=,2196,nM,
43,520073909,177662967,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)Br,Unspecified,,,,14.995,IC50,=,14995,nM,
44,520073948,177663003,COCCNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,63.358,IC50,=,63358,nM,
45,520073949,172991038,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,28.457,IC50,=,28457,nM,
46,520073949,172991038,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
47,520073949,172991038,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,23.817,IC50,=,23817,nM,
48,520073950,177663004,C1CNCC2=C1C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,93.85,IC50,=,93850,nM,
49,520073993,177663047,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,21.759,IC50,=,21759,nM,
50,520074683,172991034,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#N)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
51,520074689,177663176,COC1=CC=CC(=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Active,,,,3.719,IC50,=,3719,nM,
52,520074697,177663184,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=CNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
53,520074714,177663200,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)NC(=C4)C(=O)O)Cl,Active,,,,4.997,IC50,=,4997,nM,
54,520074732,177663216,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C5=CC=CC(=C5)CN,Unspecified,,,,29.787,IC50,=,29787,nM,
55,520074733,177663217,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC(=CC=C5)F,Active,,,,2.73,IC50,=,2730,nM,
56,520074736,177663220,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5F,Active,,,,3.444,IC50,=,3444,nM,
57,520074795,177663277,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
58,520074827,177663309,COC1=NC=CC(=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,12.911,IC50,=,12911,nM,
59,520075419,177663429,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=C3NN=C4)Cl,Unspecified,,,,41.87,IC50,=,41870,nM,
60,520075513,177663523,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)C5=CC=C(C=C5)CN,Unspecified,,,,31.579,IC50,=,31579,nM,
61,520075518,177663528,CC(C)(C)C1=CC(=CC(=C1)C(=O)NC2=CC3=C(CNC3)C=C2)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
62,520075520,177663530,C1=CC(=CC=C1CC2=CNC3=C2C=C(C=C3)Cl)C4=NNN=N4,Unspecified,,,,44.119,IC50,=,44119,nM,
63,520075541,177663550,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CC(=O)NC4=CC=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
64,520075544,177663553,CCOCCNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
65,520075584,177663591,C1COCC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Active,,,,8.469,IC50,=,8469,nM,
66,520076269,177663759,CC(C)C1=NN=C(S1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,10.818,IC50,=,10818,nM,
67,520076332,177663820,CC(C)C1=CC(=CC(=C1)Br)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
68,520077099,177664015,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC(=C5)C#N,Active,,,,2.307,IC50,=,2307,nM,
69,520077136,177664050,C1CC1CCNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
70,520077153,177664067,C1C2=CC(=C(C=C2CN1)NC(=O)C3=C4C=NNC4=CC(=C3)F)C#N,Active,,,,5.39,IC50,=,5390,nM,
71,520077165,177664079,C=CC[C@@H](C1=CC=CC(=C1)C2=NNN=N2)NC3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,6.43,IC50,=,6430,nM,
72,520077190,177664104,CNC(=O)[C@@H](C1=CC=CC(=C1)C2=NNN=N2)NC3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,40.376,IC50,=,40376,nM,
73,520077199,177664112,CN1CC2=C(C1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,92.766,IC50,=,92766,nM,
74,520077207,172991036,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)Br,Unspecified,,,,44.599,IC50,=,44599,nM,
75,520077257,177664165,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)NC=C4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
76,520078096,177664281,C1[C@@H]([C@@H]1C(=O)O)C2=CC(=CC=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,22.619,IC50,=,22619,nM,
77,520078100,177664285,C1CNCCC1C2=CC(=CC=C2)[C@@H]3C[C@H]3C4=C5C=NNC5=CC(=C4)Cl,Active,,,,6.448,IC50,=,6448,nM,
78,520078165,172991046,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=C4C(=C3)C=CN4)F,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
79,520078175,177664354,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=NC(=CC(=C3)Cl)C(F)(F)F,Unspecified,,,,10.399,IC50,=,10399,nM,
80,520078186,177664365,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NC3CCOCC3)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,53.424,IC50,=,53424,nM,
81,520078189,177664368,CN1C=C(C=N1)CNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,81.762,IC50,=,81762,nM,
82,520078192,177664371,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,72.465,IC50,=,72465,nM,
83,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
84,520078257,177664434,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CCN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
85,520078285,177664460,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,10.524,IC50,=,10524,nM,
86,520079082,177664643,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
87,520079132,177664688,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=CC(=C3)C4=CN=CO4,Unspecified,,,,21.244,IC50,=,21244,nM,
88,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,14.233,IC50,=,14233,nM,
89,520079157,177664713,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,24.351,IC50,=,24351,nM,
90,520080050,177664890,C1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)CN,Active,,,,7.852,IC50,=,7852,nM,
91,520080080,177664920,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,68.208,IC50,=,68208,nM,
92,520080128,177664966,C1C[C@@H](C[C@H]1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,5.841,IC50,=,5841,nM,
93,520080130,177664968,CN1C2=CC(=CC(=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
94,520080154,177664991,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=C(C=C5)F,Active,,,,2.955,IC50,=,2955,nM,
95,520080163,177665000,CCC1=C(SC(=C1)C(=O)NC2=CC(=CC=C2)N3C(=O)NN=N3)C4=CC=C(C=C4)Cl,Unspecified,,,,11.902,IC50,=,11902,nM,
96,520080169,177665006,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)C5=CC=CC=C5,Active,,,,1.475,IC50,=,1475,nM,
97,520080170,177665007,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C#N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
98,520080177,177665014,CN1C=C(C=N1)CCC2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,23.708,IC50,=,23708,nM,
99,520081063,177665216,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)[C@H](C#CCO)NC3=CC=CC(=C3)C4=NNN=N4)Cl,Unspecified,,,,11.89,IC50,=,11890,nM,
100,520081067,177665220,C1COC[C@H]1C2=CC(=NC=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CCN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
101,520081095,172991057,CC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
102,520081136,177665286,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,93.692,IC50,=,93692,nM,
103,520081137,177665287,C1C2=C(C=C(C=C2NC1=O)F)C(=O)NC3=CC4=C(CNC4)C=C3,Active,,,,8.591,IC50,=,8591,nM,
104,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Active,,,,4.789,IC50,=,4789,nM,
105,520081145,177665295,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CCO)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,26.215,IC50,=,26215,nM,
106,520081146,177665296,C1CC2=C(C1)C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
107,520081201,177665350,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)CN,Unspecified,,,,57.739,IC50,=,57739,nM,
108,520081226,177665373,C1CS(=O)(=O)CC=C1C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,12.762,IC50,=,12762,nM,
109,520082117,172991054,C1COCCC1NC(=O)[C@@H](C2=C3C=NNC3=CC(=C2)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,39.513,IC50,=,39513,nM,
110,520082123,177665610,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C(=CS4)CN,Active,,,,9.07,IC50,=,9070,nM,
111,520082129,172991027,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CN)Cl,Unspecified,,,,26.759,IC50,=,26759,nM,
112,520082135,177665621,C1CN(CCC1C2=CC=CC3=C2C=CN=C3)CC4=CNC5=CC=CC=C54,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
113,520082136,177665622,CC1=C(C(=CC=C1)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4)O,Active,,,,4.441,IC50,=,4441,nM,
114,520082143,177665629,CNC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)CN,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
115,520082154,177665639,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)CCCN,Unspecified,,,,34.474,IC50,=,34474,nM,
116,520082163,172991035,CC(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,26.162,IC50,=,26162,nM,
117,520082164,177665647,CN1C=C2C=C(C=C(C2=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
118,520082168,172991037,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC4=CC=CC=C43)Br,Unspecified,,,,99.5,IC50,>,99500,nM,Falls Outside The Dose Series
119,520082211,177665691,CC(C)(C1=NC2=C(C=C(C=C2N1)F)C(=O)NC3=CC4=C(CNC4)C=C3)S(=O)(=O)C,Unspecified,,,,13.646,IC50,=,13646,nM,
120,520082226,177665705,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=CC=C5,Active,,,,3.568,IC50,=,3568,nM,
