PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
39,440169237,155545440,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCOC(=O)CCCCCCCNC(=O)CCCC[C@H]6[C@@H]7[C@H](CS6)NC(=O)N7)N=N2,Unspecified,,,,5,EC50,>,5000,nM
40,440173478,155547131,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCOCOC)N=N2,Active,,,,0.019,EC50,=,19,nM
41,440176970,155548509,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCF)N=N2,Active,,,,0.009,EC50,=,9,nM
42,440178510,155549172,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC(=O)OC)N=N2,Active,,,,0.011,EC50,=,11,nM
43,440178760,155549259,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCN(C)C)N=N2,Active,,,,0.002,EC50,=,2,nM
44,440181216,155550238,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCOC(=O)CCCCCCCNC(=O)CCCC[C@H]6[C@@H]7[C@H](CS6)NC(=O)N7)N=N2,Active,,,,0.0167,EC50,=,16.7,nM
45,440182539,155550765,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC6=CC(=CC=C6)F)N=N2,Active,,,,0.051,EC50,=,51,nM
46,440182843,155550873,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCC6=CC=CC=C6)N=N2,Active,,,,0.19,EC50,=,190,nM
47,440190316,155553844,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC#C)N=N2,Active,,,,0.003,EC50,=,3,nM
48,440191417,155554260,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCN(C)C)N=N2,Active,,,,0.001,EC50,=,1,nM
49,440192466,155554661,CCCCCCN1C2=C(C=C(C=C2)Cl)[C@]3(C1=O)CC(=O)NC4=C3N=NN4[C@@H](C)C5=CC=C(C=C5)Cl,Active,,,,0.14,EC50,=,140,nM
50,440195820,155556002,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCC(C)(C)C)N=N2,Active,,,,0.082,EC50,=,82,nM
51,440196228,155556178,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCBr)N=N2,Active,,,,0.076,EC50,=,76,nM
52,440206611,155560335,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3C(C)C)C5=C(C=CC(=C5)Cl)NC4=O)N=N2,Active,,,,0.31,EC50,=,310,nM
53,440207959,155560865,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC6=CN=CC=C6)N=N2,Active,,,,0.021,EC50,=,21,nM
54,440212137,155562477,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCN6CCOCC6)N=N2,Active,,,,0.017,EC50,=,17,nM
55,440213721,155563134,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCO)N=N2,Active,,,,0.01,EC50,=,10,nM
56,440215443,155563840,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCCCCN(C)C)N=N2,Active,,,,0.066,EC50,=,66,nM
57,440220241,155565733,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC(C)C)N=N2,Active,,,,0.02,EC50,=,20,nM
58,440223362,155566931,CCCN1C2=C(C=C(C=C2)Cl)[C@]3(C1=O)CC(=O)NC4=C3N=NN4[C@@H](C)C5=CC=C(C=C5)Cl,Active,,,,0.01,EC50,=,10,nM
59,440227802,155568687,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CC6=CC(=CC(=C6)C(C)(C)C)C(C)(C)C)N=N2,Active,,,,5.9,EC50,=,5900,nM
60,440229381,155569336,C[C@@H](C1=CC=C(C=C1)Cl)N2C3=C([C@@]4(CC(=O)N3)C5=C(C=CC(=C5)Cl)N(C4=O)CCCCCCCCCCN(C)C)N=N2,Active,,,,0.098,EC50,=,98,nM
