PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103175813,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,Active,,,,0.51,EC50,=,510,nM
2,103177459,176870,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,Active,,,,6.5,EC50,=,6500,nM
3,103285350,5330468,COC1=CC(=CC(=C1OC)OC)NC2=C(C=NC3=CC(=C(C=C32)OC)OC)C#N,Active,,,,5.5,EC50,=,5500,nM
4,103286383,5330475,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C(=CC3=NC=C2)OC)OC,Unspecified,,,,10,EC50,>,10000,nM
5,103286429,5330462,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=CC(=C(C=C32)OC)OC,Active,,,,6.6,EC50,=,6600,nM
6,103658675,44532980,CC(C)(C)C1=CC2=C(C=CN=C2C=C1)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,7.4,EC50,=,7400,nM
7,103667384,44532526,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)C(F)(F)F,Active,,,,0.59,EC50,=,590,nM
8,124965117,49786171,C1=CC=C2C(=C1)C(=NC(=N2)NCC3=CN=CC=C3)C4=CC=C(S4)C5=CC=C(C=C5)Cl,Active,,,,0.07,EC50,=,70,nM
9,160690020,24778294,CC(C)(C)OC1=CC=CC2=C1C(=NC(=N2)N)N,Active,,,,0.0028,EC50,=,2.8,nM
10,242103170,44355443,COC1=CC2=C(C=C1)N=CN=C2NC3=CC(=C(C(=C3)OC)OC)OC,Unspecified,,,,10,EC50,>,10000,nM
11,242105698,44355168,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=C2C=C(C=C3)Cl,Active,,,,1,EC50,=,1000,nM
12,374302493,134141380,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2)Cl,Unspecified,,,,10,EC50,>,10000,nM
13,404652556,134817201,C[C@@H]1CN(C[C@@H](O1)C)C2=C3C(=NS2)C=C(C=N3)C4=CC(=C(C=C4)N)OC,Active,,,,0.87,EC50,=,870,nM
14,440114579,138393295,COC1=C(C=C(C=C1)C2=CC3=C(NC=C3C#CC4=CN=CC=C4)N=C2)OC,Active,,,,0.72,EC50,=,720,nM
15,440118541,134812846,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)Br,Active,,,,0.08,EC50,=,80,nM
16,440118541,134812846,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)Br,Active,,,,0.122,EC50,=,122,nM
17,440121830,155518518,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=C2C=C(C=C3)C(F)(F)F,Unspecified,,,,10,EC50,>,10000,nM
18,440130187,146679990,CCN(CC)C1=CC=C(C=C1)OC2=C(C=C(C=C2)C3=C(C(=O)C4=C(N3)C=CC=C4F)C)F,Active,,,,0.007,EC50,=,7,nM
19,440138168,155489850,CN(C1=C2C=C(C=CC2=NC=C1)C(F)(F)F)C3=CC(=C(C(=C3)OC)OC)OC,Active,,,,10,EC50,=,10000,nM
20,440157875,155540871,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)I,Active,,,,0.82,EC50,=,820,nM
21,440159119,155541385,CC1=CC(=C2C=C(C=CC2=N1)C(F)(F)F)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,0.91,EC50,=,910,nM
22,440198583,155557158,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)Cl,Active,,,,0.52,EC50,=,520,nM
23,440211741,155562342,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)C#N,Active,,,,0.76,EC50,=,760,nM
24,440215410,155563824,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2)C#N,Active,,,,3.3,EC50,=,3300,nM
25,440223509,155566995,COC1=CC(=CC(=C1OC)OC)NC2=CC=NC3=CC=CC=C32,Active,,,,8.2,EC50,=,8200,nM
26,440223607,50877923,COC1=CC2=NC=CC(=C2C=C1)NC3=CC(=C(C(=C3)OC)OC)OC,Unspecified,,,,10,EC50,>,10000,nM
27,440228699,155569061,COC1=CC2=C(C=CN=C2C=C1)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,0.75,EC50,=,750,nM
28,442056300,156016473,C[C@@H]1CN(C[C@@H](O1)C)C2=C3C(=NS2)C=C(C=N3)C4=CC(=C(C(=C4)OC)OC)OC,Active,,,,2.8,EC50,=,2800,nM
29,442060078,156019162,C1C(=O)NC2=C(C13C4=C(C=CC(=C4)Cl)NC3=O)C=NN2CC5=C(C=C(C=C5)C(F)(F)F)C(F)(F)F,Active,,,,0.038,EC50,=,38,nM
30,461516470,162644374,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=C2C=CC(=C3)Cl,Active,,,,6.1,EC50,=,6100,nM
31,461516620,23438156,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2C#N)I,Active,,,,4.7,EC50,=,4700,nM
32,461517030,5151736,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=CC=CC=C32,Active,,,,2.8,EC50,=,2800,nM
33,461517364,162644992,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2)I,Active,,,,3.6,EC50,=,3600,nM
34,461521406,162647876,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)S(=O)(=O)C,Active,,,,0.84,EC50,=,840,nM
35,461522219,162534353,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2)C(F)(F)F,Active,,,,6.8,EC50,=,6800,nM
36,461522285,162648501,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2C#N)S(=O)(=O)C,Unspecified,,,,10,EC50,>,10000,nM
37,461522482,68910771,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2C#N)Br,Active,,,,0.082,EC50,=,82,nM
38,461522482,68910771,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2C#N)Br,Active,,,,0.151,EC90,=,0.151,uM
39,461522938,162648949,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2)F,Active,,,,5.2,EC50,=,5200,nM
40,461523767,162649534,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2C#N)Cl,Unspecified,,,,10,EC50,>,10000,nM
41,461524327,23437819,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2C#N)Br,Unspecified,,,,10,EC50,>,10000,nM
42,461525616,162650806,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=C2C=C(C=C3)F,Unspecified,,,,10,EC50,>,10000,nM
43,461527400,162652026,CC1=CC(=C2C=C(C=CC2=N1)Br)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,0.28,EC50,=,280,nM
44,461527400,162652026,CC1=CC(=C2C=C(C=CC2=N1)Br)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,0.53,EC90,=,0.53,uM
45,461527928,50768501,COC1=CC2=NC=C(C(=C2C=C1)NC3=CC(=C(C(=C3)OC)OC)OC)C#N,Unspecified,,,,10,EC50,>,10000,nM
46,461528901,162653097,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=C2C=C(C=C3)S(=O)(=O)C,Unspecified,,,,10,EC50,>,10000,nM
47,461529355,162653422,COC1=CC(=CC(=C1OC)OC)NC2=C3C=CC(=CC3=NC=C2)F,Active,,,,4.1,EC50,=,4100,nM
48,461531034,162654603,CC1=CC(=C2C=C(C=CC2=N1)F)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,2.3,EC50,=,2300,nM
49,461531653,53263186,CC1=CC(=C2C=CC(=CC2=N1)C(F)(F)F)NC3=CC(=C(C(=C3)OC)OC)OC,Unspecified,,,,10,EC50,>,10000,nM
50,461531719,27371491,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2C#N)Cl,Active,,,,1.3,EC50,=,1300,nM
51,461533192,162656089,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC(=C(C(=C3)OC)OC)OC,Active,,,,10,EC50,=,10000,nM
52,461533588,162656384,COC1=CC(=CC(=C1OC)OC)NC2=NC=NC3=CC(=C(C=C32)F)F,Unspecified,,,,10,EC50,>,10000,nM
53,461535700,162657869,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C(=CC3=NC=C2)F)F,Active,,,,1,EC50,=,1000,nM
54,461535971,162658075,COC1=CC(=CC(=C1OC)OC)NC2=C3C=C(C=CC3=NC=C2C#N)I,Active,,,,0.079,EC50,=,79,nM
