PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,404695971,145979325,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)C(F)(F)F,Active,,,,1.47,IC50,=,1470,nM
2,404695971,145979325,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)C(F)(F)F,Active,,,,6.61,IC90,=,6610,nM
3,404696257,145979514,CN(C)CCCC(=O)NC1=CC=C(C=C1)CN2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F,Active,,,,1,IC50,=,1000,nM
4,404696257,145979514,CN(C)CCCC(=O)NC1=CC=C(C=C1)CN2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F,Active,,,,8.42,IC90,=,8420,nM
5,404696404,145979615,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4C(F)(F)F,Active,,,,1.99,IC50,=,1990,nM
6,404696404,145979615,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4C(F)(F)F,Active,,,,3.37,IC90,=,3370,nM
7,404696916,145979948,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4F,Active,,,,1.32,IC50,=,1320,nM
8,404696916,145979948,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4F,Active,,,,8.79,IC90,=,8790,nM
9,404697070,145980042,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CN=CC=C4,Active,,,,6.32,IC50,=,6320,nM
10,404697070,145980042,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CN=CC=C4,Unspecified,,,,30.22,IC90,=,30220,nM
11,404697413,145980270,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)C#N,Active,,,,0.7,IC50,=,700,nM
12,404697413,145980270,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)C#N,Active,,,,7.07,IC90,=,7070,nM
13,404699332,145981507,CN(C)CCCCN(C1=CC=CC=C1CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Active,,,,2.83,IC50,=,2830,nM
14,404699332,145981507,CN(C)CCCCN(C1=CC=CC=C1CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Unspecified,,,,13.15,IC90,=,13150,nM
15,404700508,145982271,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4C#N,Active,,,,5.52,IC50,=,5520,nM
16,404700508,145982271,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4C#N,Unspecified,,,,12.42,IC90,=,12420,nM
17,404700580,145982316,CN1C=C(C=N1)C2=NN(C(=O)C3=CC=CC=C32)CC4=CC=C(C=C4)NC(=O)OCCCCN(C)C,Active,,,,6.53,IC50,=,6530,nM
18,404700580,145982316,CN1C=C(C=N1)C2=NN(C(=O)C3=CC=CC=C32)CC4=CC=C(C=C4)NC(=O)OCCCCN(C)C,Unspecified,,,,43.31,IC90,=,43310,nM
19,404701489,145982924,CN(C)CCCCN(C1=CC=C(C=C1)N2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Active,,,,1.34,IC50,=,1340,nM
20,404701489,145982924,CN(C)CCCCN(C1=CC=C(C=C1)N2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Unspecified,,,,12.62,IC90,=,12620,nM
21,404702854,145983903,CN(C)CCCCC(=O)NC1=CC=C(C=C1)CN2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F,Active,,,,1.05,IC50,=,1050,nM
22,404702854,145983903,CN(C)CCCCC(=O)NC1=CC=C(C=C1)CN2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F,Unspecified,,,,10.65,IC90,=,10650,nM
23,404706304,145986336,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=NC=C4,Unspecified,,,,22.89,IC50,=,22890,nM
24,404706304,145986336,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=NC=C4,Unspecified,,,,40.9,IC90,=,40900,nM
25,404707656,145987241,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CN=CN=C4,Active,,,,0.6,IC50,=,600,nM
26,404707656,145987241,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CN=CN=C4,Unspecified,,,,62.38,IC90,=,62380,nM
27,404708206,145987590,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4OC,Active,,,,1.4,IC50,=,1400,nM
28,404708206,145987590,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=CC=C4OC,Active,,,,5.44,IC90,=,5440,nM
29,404708248,145987621,CN(C)CCCCN(C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Active,,,,0.62,IC50,=,620,nM
30,404708248,145987621,CN(C)CCCCN(C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Active,,,,4.27,IC90,=,4270,nM
31,404709428,145988367,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC(=CC=C4)F,Active,,,,1.51,IC50,=,1510,nM
32,404709428,145988367,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC(=CC=C4)F,Active,,,,8.24,IC90,=,8240,nM
33,404709745,145988565,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC(=CC=C4)OC,Active,,,,0.34,IC50,=,340,nM
34,404709745,145988565,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC(=CC=C4)OC,Active,,,,1.58,IC90,=,1580,nM
35,404710192,145988853,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC(=CC=C4)C(F)(F)F,Active,,,,0.13,IC50,=,130,nM
36,404710192,145988853,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC(=CC=C4)C(F)(F)F,Active,,,,1.15,IC90,=,1150,nM
37,404711069,145989412,C1=CC2C(C=C1)C(=O)N(N=C2C3=CC=C(C=C3)F)CC4=CC=C(C=C4)N,Unspecified,,,,19.96,IC50,=,19960,nM
38,404711069,145989412,C1=CC2C(C=C1)C(=O)N(N=C2C3=CC=C(C=C3)F)CC4=CC=C(C=C4)N,Unspecified,,,,80,IC90,>,80000,nM
39,404711964,145989986,CN(C)CCCCNC(=O)NC1=CC=C(C=C1)CN2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F,Active,,,,4.35,IC50,=,4350,nM
40,404711964,145989986,CN(C)CCCCNC(=O)NC1=CC=C(C=C1)CN2C(=O)C3C=CC=CC3C(=N2)C4=CC=C(C=C4)F,Active,,,,9.46,IC90,=,9460,nM
41,404712241,145990160,CN(C)CCCCN(C1=CC=CC(=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Active,,,,0.64,IC50,=,640,nM
42,404712241,145990160,CN(C)CCCCN(C1=CC=CC(=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)F)C(=O)O,Active,,,,4.65,IC90,=,4650,nM
43,404712982,145990632,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)OC,Active,,,,1.94,IC50,=,1940,nM
44,404712982,145990632,CN(C)CCCCOC(=O)NC1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3C(=N2)C4=CC=C(C=C4)OC,Active,,,,5.88,IC90,=,5880,nM
