PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,440130698,155524190,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NCC3=CC=C(C=C3)Cl)C,Active,,,,7.2,CC50,=,7200,nM
2,440177207,155548606,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NC3=CC=C(C=C3)Cl)C,Active,,,,5.19,CC50,=,5190,nM
3,519998091,177638974,CC1(CC(CC(N1)(C)C)NC2=NC3=C(C(=N2)NC4=CC=C(C=C4)C5=CC=CC=C5)SC=C3)C,Active,,,,6.4,CC50,=,6400,nM
4,520012757,171713999,C1CCN(CC1)CCNC2=NC(=CC(=N2)NCC3=CC=C(C=C3)Cl)C(F)(F)F,Unspecified,,,,23.83,CC50,=,23830,nM
5,520012768,177645779,C1CCN(CC1)CCNC2=NC(=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4)C(F)(F)F,Active,,,,5.74,CC50,=,5740,nM
6,520013141,177645927,CN(CC1=CC=C(C=C1)Cl)C2=NC(=NC(=C2)C(F)(F)F)NCCN3CCCCC3,Active,,,,8.18,CC50,=,8180,nM
7,520013143,177645929,CC1(CC(CC(N1)(C)C)NC2=NC=NC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4)C,Active,,,,5.01,CC50,=,5010,nM
8,520013234,177645972,CC1(CC(CC(N1)(C)C)NC2=NC(=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4)C(F)(F)F)C,Active,,,,2.06,CC50,=,2060,nM
9,520013551,177646109,C1CCC(CC1)C2=CC=C(C=C2)NC3=NC(=NC(=C3)C(F)(F)F)NCCN4CCCCC4,Active,,,,8.39,CC50,=,8390,nM
10,520013775,177646206,C1CCN(CC1)CCNC2=NC(=CC(=N2)NCC3=CC=C(C=C3)C4=CC=CC=C4)C(F)(F)F,Unspecified,,,,36.9,CC50,=,36900,nM
11,520013997,177646284,COC1=CC=C(C=C1)CNC2=NC(=NC(=C2)C(F)(F)F)NCCN3CCCCC3,Unspecified,,,,38.21,CC50,=,38210,nM
12,520014423,177646441,C1CCN(CC1)CCNC2=NC(=CC(=N2)NC3=CC=C(C=C3)C4=CC=C(C=C4)N)C(F)(F)F,Unspecified,,,,17.76,CC50,=,17760,nM
13,520014425,177646442,C1CCN(CC1)CCNC2=NC(=CC(=N2)NC(=O)C3=CC=C(C=C3)Cl)C(F)(F)F,Unspecified,,,,20.8,CC50,=,20800,nM
14,520014754,177646574,CC1(CC(CC(N1)(C)C)NC2=NC(=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4)C#N)C,Active,,,,7.5,CC50,=,7500,nM
15,520015271,177646755,C1CCN(CC1)CCNC2=NC(=CC(=N2)NCC3=CN=CC=C3)C(F)(F)F,Unspecified,,,,200,CC50,>,200000,nM
16,520018638,177648281,C1CCN(CC1)CCNC2=NC(=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4)C#N,Unspecified,,,,25.4,CC50,=,25400,nM
17,520019642,177648740,CC1=CC=C(C=C1)CNC2=NC(=NC(=C2)C(F)(F)F)NCCN3CCCCC3,Unspecified,,,,48.95,CC50,=,48950,nM
18,520021312,177649486,C1CCN(CC1)CCNC2=NC3=C(C(=N2)NC4=CC=C(C=C4)C5=CC=CC=C5)SC=C3,Active,,,,7.5,CC50,=,7500,nM
19,520027950,177650989,C1CCN(CC1)CCNC2=NC(=CC(=N2)NCC3=C(C=C(C=C3)Cl)F)C(F)(F)F,Active,,,,9.07,CC50,=,9070,nM
20,520059845,177659432,C1CCN(CC1)CCNC2=NC(=CC(=N2)NC3=CC=C(C=C3)Cl)C(F)(F)F,Unspecified,,,,18.82,CC50,=,18820,nM
21,520061559,177659826,C1CCN(CC1)CCNC2=NC(=CC(=N2)NCC3=CC=C(C=C3)N)C(F)(F)F,Active,,,,8.92,CC50,=,8920,nM
22,520064341,177660469,C1CCN(CC1)CCNC2=NC(=CC(=N2)NCC3=CC=C(C=C3)F)C(F)(F)F,Unspecified,,,,47.62,CC50,=,47620,nM
