PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,124963934,44633776,C#C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C(N=CN=C32)N)CO)O)O,Active,,,,0.64,EC50,=,640,nM
2,519997063,177638459,C1=CC(=CC(=C1)Br)CN2C=C(C(=N2)C(=O)NC3=CC=CC(=C3)/C(=N/O)/N)NC(=O)C4=CC=CC(=C4)/C(=N/O)/N,Active,,,,7.02,EC50,=,7020,nM
3,519998104,177638980,C1=CC(=CC(=C1)/C(=N/O)/N)CNC(=O)C2=CN(C3=C2C=CC(=C3)C4=CC(=CC=C4)/C(=N/O)/N)CC5=CC(=CC=C5)Br,Active,,,,6.9,EC50,=,6900,nM
4,520016973,177647491,C1CN(C(=O)C2=C3C1=CN(C3=CC(=C2)C4=CC(=CC=C4)/C(=N/O)/N)CC5=CC=C(C=C5)Br)CC6=CC=C(C=C6)/C(=N/O)/N,Active,,,,0.1,EC50,=,100,nM
5,520017404,177647690,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(C=C2)N(C=C3C(=O)NC4=CC=CC(=C4)/C(=N/O)/N)CCN5C=C(C=N5)Br,Active,,,,1.83,EC50,=,1830,nM
6,520017799,177647885,C1CN(C(=O)C2=C3C1=CN(C3=CC(=C2)C4=CC=C(S4)/C(=N/O)/N)CC5=CC=C(C=C5)Br)CC6=CC=C(C=C6)/C(=N/O)/N,Active,,,,0.61,EC50,=,610,nM
7,520017861,177647916,C1CN(CCN1C2=CC=CC(=C2)/C(=N/O)/N)C(=O)C3=CN(C4=C3C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)CC6=CC(=CC=C6)Br,Active,,,,1.23,EC50,=,1230,nM
8,520018981,177648428,C1=CC(=CC(=C1)Br)CN2C3=C(C=C(C=C3)C4=CC(=CC=C4)/C(=N/O)/N)C(=N2)C(=O)NC5=CC=CC(=C5)/C(=N/O)/N,Active,,,,2.19,EC50,=,2190,nM
9,520019801,177648815,C1=CC(=CC(=C1)Br)CN2C=C(C3=C2C=CC(=C3)C4=CC(=CC=C4)/C(=N/O)/N)C(=O)NC5=CC=CC(=C5)/C(=N/O)/N,Active,,,,1.8,EC50,=,1800,nM
10,520020075,177648937,C1CN(CCN1C2=CC=CC(=C2)/C(=N/O)/N)C(=O)C3=CN(C4=C3C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)CC6=CN=C(C=C6)Br,Active,,,,1,EC50,=,1000,nM
11,520023504,177650506,C1=CC(=CC(=C1)Br)CN2C=C(C3=C2C=CC(=C3)C4=CC(=CC=C4)/C(=N/O)/N)C(=O)NCC5=CC=C(C=C5)/C(=N/O)/N,Active,,,,2.27,EC50,=,2270,nM
12,520041654,177652382,C1=CC(=CC(=C1)/C(=N/O)/N)CNC(=O)C2=CN(C3=C2C=C(C=C3)C4=CC(=CC=C4)/C(=N/O)/N)CC5=CC(=CC=C5)Br,Active,,,,1,EC50,=,1000,nM
13,520060770,177659677,C1=CC(=CC(=C1)/C(=N/O)/N)C2=CC3=C(C=C2)N(C=C3C(=O)NC4=CC=CC(=C4)/C(=N/O)/N)CC5=CC=C(C=C5)Br,Active,,,,4.48,EC50,=,4480,nM
14,520061567,177659832,C1CN(C(=O)C2=C3C1=CN(C3=CC(=C2)C4=CC(=CC=C4)/C(=N/O)/N)CC5=CC(=CC=C5)Br)CC6=CC=C(C=C6)/C(=N/O)/N,Active,,,,0.66,EC50,=,660,nM
15,520063393,177660235,C1CN(C(=O)C2=C3C1=CN(C3=CC(=C2)C4=CC(=CC=C4)/C(=N/O)/N)CC5=CN=C(C=C5)Br)CC6=CC=C(C=C6)/C(=N/O)/N,Active,,,,0.96,EC50,=,960,nM
16,520065457,177660754,C1CN(C(=O)C2=C3C1=CN(C3=CC(=C2)C4=CC(=CC=C4)/C(=N/O)/N)CC5=CC(=CC=C5)Br)CC6=CC(=CC=C6)/C(=N/O)/N,Active,,,,1.35,EC50,=,1350,nM
17,520067413,177661198,C1CN(CCN1C2=CC=CC(=C2)/C(=N/O)/N)C(=O)C3=CN(C4=C3C=CC(=C4)C5=CC(=CC=C5)/C(=N/O)/N)CC6=CC=C(C=C6)Br,Active,,,,1.13,EC50,=,1130,nM
