PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,381845338,124222414,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)OC(F)(F)F,Active,,,,0.36,EC50,=,360,nM,
2,381861019,137647859,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)SC(F)(F)F,Active,,,,0.36,EC50,=,360,nM,
3,440112815,149477672,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC(=C(C=C3)OC4=CC=C(C=C4)N5CCCCC5)F,Active,,,,0.1,EC50,=,100,nM,
4,440114132,155513424,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)OC(F)F,Active,,,,1.01,EC50,=,1010,nM,
5,440115064,155514042,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)S(=NC)(=O)C(F)(F)F,Active,,,,5.39,EC50,=,5390,nM,
6,440115610,147562036,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC(=C(C=C3)OC4=CC=C(C=C4)N5CCCC5)F,Active,,,,0.035,EC50,=,35,nM,
7,440115918,155514600,CC1=C(NC2=C(C1=O)C=CC(=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)SC(F)(F)F,Active,,,,0.97,EC50,=,970,nM,
8,440117809,148594202,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)OCCCN4CCOCC4,Unspecified,,,,28.12,EC50,=,28120,nM,
9,440126189,155521268,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC(=C(C=C3)OC4=CC=C(C=C4)SC(F)(F)F)F,Active,,,,0.36,EC50,=,360,nM,
10,440129978,147147288,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)C(C)(C)C,Active,,,,0.29,EC50,=,290,nM,
11,440130187,146679990,CCN(CC)C1=CC=C(C=C1)OC2=C(C=C(C=C2)C3=C(C(=O)C4=C(N3)C=CC=C4F)C)F,Active,,,,0.005,EC50,=,5,nM,
12,440130187,146679990,CCN(CC)C1=CC=C(C=C1)OC2=C(C=C(C=C2)C3=C(C(=O)C4=C(N3)C=CC=C4F)C)F,Unspecified,,,Potential missing data,,Activity,,,,Dose-dependent effect
13,440130897,155524321,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)N5CCOCC5,Active,,,,3.65,EC50,=,3650,nM,
14,440132716,155525541,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)S(=N)(=O)C(F)(F)F,Active,,,,1.42,EC50,=,1420,nM,
15,440133569,155526091,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)N5CCCCC5,Active,,,,1.92,EC50,=,1920,nM,
16,440135082,155527057,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)OC,Active,,,,2.17,EC50,=,2170,nM,
17,440137390,155528560,CCN(CCC1(N=N1)CCC#C)C2=CC=C(C=C2)OC3=C(C=C(C=C3)C4=NC5=C(C(=CC=C5)F)C(=C4C)OC)F,Unspecified,,,,5,EC50,>,5000,nM,
18,440140416,155530562,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)C4=CC=C(C=C4)SC(F)(F)F,Active,,,,2.33,EC50,=,2330,nM,
19,440140478,155530599,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)S(F)(F)(F)(F)F,Active,,,,0.73,EC50,=,730,nM,
20,440146129,148439517,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)OCC(F)(F)F,Active,,,,0.84,EC50,=,840,nM,
21,440149848,148694054,CCN(CC)CCOC1=CC=C(C=C1)C2=C(C(=O)C3=C(N2)C=CC=C3F)C,Unspecified,,,,25.56,EC50,=,25560,nM,
22,440155363,153177549,CCN(C)C1=CC=C(C=C1)OC2=C(C=C(C=C2)C3=C(C(=O)C4=C(N3)C=CC=C4F)C)F,Active,,,,0.24,EC50,=,240,nM,
23,440158573,147464916,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC(=C(C=C3)OC4=CC=C(C=C4)N(C)C)F,Active,,,,1.05,EC50,=,1050,nM,
24,440181768,155550452,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)Cl,Active,,,,4.4,EC50,=,4400,nM,
25,440187101,155552584,CC1=C(NC2=C(C1=O)C=CC=C2F)C3=CC=C(C=C3)CC4=CC=C(C=C4)SC(F)(F)F,Active,,,,1.85,EC50,=,1850,nM,
26,440187966,155552941,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)S(=O)(=O)C(F)(F)F,Active,,,,1.76,EC50,=,1760,nM,
27,440188892,155553295,CC1=C(NC2=C(C1=O)C=C(C=C2)F)C3=CC=C(C=C3)CC4=CC=C(C=C4)SC(F)(F)F,Active,,,,2.48,EC50,=,2480,nM,
28,440194813,148711024,CCNC1=CC=C(C=C1)OC2=C(C=C(C=C2)C3=C(C(=O)C4=C(N3)C=CC=C4F)C)F,Active,,,,0.17,EC50,=,170,nM,
29,440196310,155556214,CC1=C(NC2=C(C1=O)C(=CC=C2)F)C3=CC=C(C=C3)COC4=CC=C(C=C4)SC(F)(F)F,Active,,,,1.59,EC50,=,1590,nM,
