PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,336893536,127042988,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=CC=CC=C3,Active,,,,0.4,IC50,=,400,nM
2,469802241,164611528,C1=CC=C(C=C1)COC2=CC=C(C=C2)CNC(=O)[C@@H](CC3=CC=C(C=C3)N)NC(=O)[C@H](CCCCN)NC(=O)C4=CC=CC=C4,Unspecified,,,,35.8,IC50,=,35800,nM
3,469802923,164612019,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)NCC3=CC=C(C=C3)CN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C4=CC=CC=C4,Active,,,,0.3,IC50,=,300,nM
4,469806242,164614400,C1CCC(CC1)[C@@H](C(=O)N)NC(=O)[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C4=CC=CC=C4,Unspecified,,,,13.7,IC50,=,13700,nM
5,469807749,164615479,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)NCC3=CC=C(C=C3)C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C4=CC=CC=C4,Active,,,,0.4,IC50,=,400,nM
6,469817607,164622630,C1CCC(CC1)[C@H](C(=O)N)NC(=O)[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)[C@H](CCCCN)NC(=O)C4=CC=CC=C4,Active,,,,7.9,IC50,=,7900,nM
7,469821191,164625205,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)N=C(N)N)NC(=O)[C@H](C4=CC=C(C=C4)OCC5=CC=CC=C5)NC(=O)C6=CC=CC=C6,Active,,,,1.7,IC50,=,1700,nM
8,469821651,164625555,C1=CC=C(C=C1)COC2=CC=C(C=C2)[C@H](C(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C3=CC=C(C=C3)OCC4=CC=CC=C4)NC(=O)C5=CC=CC=C5,Active,,,,6.6,IC50,=,6600,nM
9,469824229,164626761,C1CCC(CC1)[C@@H](C(=O)N)NC(=O)[C@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)[C@H](CCCCN)NC(=O)C4=CC=CC=C4,Active,,,,9.9,IC50,=,9900,nM
10,469842824,164630641,C1CCC(CC1)[C@@H](C(=O)N)NC(=O)[C@@H](C2=CC=C(C=C2)OCC3=CC=CC=C3)NC(=O)[C@H](CCCCN)NC(=O)C4=CC=CC=C4,Active,,,,9.4,IC50,=,9400,nM
