PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,482051606,168272344,C1CCC(CC1)C2=CC3=C(C=C2)SC4=C(C=C(C(=O)N34)C5=CC=CC=C5)C(=O)NCC6=CC=C(C=C6)O,Active,,,,1.8,EC50,=,1800,nM
2,482052780,168273175,C1CCCC(CC1)C2=CC3=C(C=C2)SC4=C(C=C(C(=O)N34)C5=CC=CC=C5)C(=O)N[C@@H](CC6=CC=C(C=C6)O)C(=O)O,Active,,,,3.7,EC50,=,3700,nM
3,482053751,168273876,C1CCC(CC1)C2=CC3=C(C=C2)SC4=C(C=C(C(=O)N34)C5=CC=CC=C5)C(=O)NCCO,Active,,,,1.9,EC50,=,1900,nM
4,482071169,168286570,C1CCC(CC1)C2=CC3=C(C=C2)SC4=C(C=C(C(=O)N34)C5=CC=CC=C5)C(=O)NCCC(=O)O,Active,,,,3.5,EC50,=,3500,nM
5,482084783,168295927,C1CCC(CC1)C2=CC3=C(C=C2)SC4=C(C=C(C(=O)N34)C5=CC=CC=C5)C(=O)N[C@@H](CC6=CC(=CC=C6)O)C(=O)O,Active,,,,2.9,EC50,=,2900,nM
