PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381838208,73775921,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5,Unspecified,,,,13,CC50,=,13000,nM
2,381838228,137632529,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)C(=O)N(C)C)NC(=O)C=C,Unspecified,,,,83,CC50,=,83000,nM
3,381840726,137634178,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(C=C3)C=CC(=C4)C5=CC6=C(C=C5)C=CN=C6)NC(=O)/C=C/CN(C)C,Unspecified,,,,21,CC50,=,21000,nM
4,381841892,89861424,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)N(C(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5)C,Unspecified,,,,79,CC50,=,79000,nM
5,381841953,137635001,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)F)NC(=O)C=C,Unspecified,,,,105,CC50,=,105000,nM
6,381844590,137636755,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(CC3)C=CC(=C4)C5=CC6=C(C=C5)C=CN=C6)NC(=O)C=C,Unspecified,,,,160,CC50,>,160000,nM
7,381845710,137637499,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)N5CCN(CC5)C6=CC=CC=C6)NC(=O)C=C,Unspecified,,,,44,CC50,=,44000,nM
8,381845747,137637527,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(CC3)C=CC(=C4)C5=CN(N=C5)C)NC(=O)C=C,Unspecified,,,,160,CC50,>,160000,nM
9,381845903,137637635,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(C=C3)C=CC(=C4)C5=CN(N=C5)C)NC(=O)/C=C/CN(C)C,Unspecified,,,,12,CC50,=,12000,nM
10,381846409,137637975,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)C(=O)O)NC(=O)C=C,Unspecified,,,,160,CC50,>,160000,nM
11,381847480,73776360,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CC6=CC=CC=C6N=C5)NC(=O)C=C,Unspecified,,,,160,CC50,>,160000,nM
12,381848944,137639687,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(C=C3)C=CC(=C4)C5=CNN=C5)NC(=O)C=C,Unspecified,,,,29,CC50,=,29000,nM
13,381852978,137642387,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(C=C3)C=CC(=C4)C5=CN(N=C5)C)NC(=O)C=C,Unspecified,,,,160,CC50,>,160000,nM
14,381854196,137643209,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)CNC(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5,Unspecified,,,,68,CC50,=,68000,nM
15,381857670,137645579,CC1=C(C=C(C=C1)N2C(=O)C=CC3=C2C4=C(C=C3)C=CC(=C4)C5=CC6=C(C=C5)C=CN=C6)NC(=O)C=C,Unspecified,,,,75,CC50,=,75000,nM
16,381858401,137646072,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)N5CCOCC5)NC(=O)C=C,Unspecified,,,,103,CC50,=,103000,nM
17,381861167,137647960,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC5=C(CCN5C(=O)C=C)C=C4)C6=CC7=C(C=C6)C=CN=C7,Unspecified,,,,126,CC50,=,126000,nM
18,381862749,73707530,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CNN=C5)NC(=O)C=C,Unspecified,,,,77,CC50,=,77000,nM
19,381862837,71748056,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5,Unspecified,,,,67,CC50,=,67000,nM
20,381863868,118346181,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CC6=C(C=C5)OCO6)NC(=O)C=C,Unspecified,,,,46,CC50,=,46000,nM
21,381865603,73776061,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CN=C(C=C5)N)NC(=O)C=C,Unspecified,,,,75,CC50,=,75000,nM
22,381867881,137652481,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)NC5=CN(N=C5)C)NC(=O)C=C,Unspecified,,,,107,CC50,=,107000,nM
23,381870992,137654587,CC(=O)NCCOC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CN(N=C5)C)NC(=O)C=C,Unspecified,,,,99,CC50,=,99000,nM
24,381885786,71815907,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CN(N=C5)C)NC(=O)C=C,Unspecified,,,,160,CC50,>,160000,nM
