PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,440110965,155511303,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC(=CC=C4)Cl)C,Active,,,,5.1,CC50,=,5100,nM,
2,440122907,155519238,CC1=CC=C(C=C1)C2=CC=C(C=C2)NC3=NC(=NC=C3)NCCN4CCOCC4,Unspecified,,,,10.2,CC50,=,10200,nM,
3,440125244,84502460,C1COCCN1CCNC2=NC=CC(=N2)NC3=CC=C(C=C3)Cl,Unspecified,,,,89.6,CC50,=,89600,nM,
4,440125669,155520924,C1COCCN1CCNC2=NC=CC(=N2)NC(=O)C3=CC=C(S3)C4=CC=CC=N4,Unspecified,,,,10.5,CC50,=,10500,nM,
5,440127409,155522070,CN1CCN(CC1)C2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4,Unspecified,,,,25.1,CC50,=,25100,nM,
6,440130698,155524190,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NCC3=CC=C(C=C3)Cl)C,Unspecified,,,,21.1,CC50,=,21100,nM,
7,440131135,155524486,C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)NC3=NC(=NC=C3)NCC4=CN=CC=C4,Unspecified,,,,18.5,CC50,=,18500,nM,
8,440131459,155524704,C1COCCN1CCOC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
9,440132828,155525607,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NCC3=CC=C(C=C3)F)C,Unspecified,,,,12.8,CC50,=,12800,nM,
10,440135574,155527386,C1CCN(CC1)CCNC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,14.3,CC50,=,14300,nM,
11,440137918,155528922,CN1CCN(CC1)C2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC(=CC=C4)Cl,Unspecified,,,,15.3,CC50,=,15300,nM,
12,440138022,155528991,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=C(C=C4)Cl)C,Active,,,,9.8,CC50,=,9800,nM,
13,440138750,155529441,CN1CCN(CC1)C2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,23.5,CC50,=,23500,nM,
14,440143734,84503267,CC1=CC=C(C=C1)NC2=NC(=NC=C2)NCCN3CCOCC3,Unspecified,,,,50,CC50,>,50000,nM,
15,440145344,155533823,CC1=CC=C(C=C1)C2=CC=C(C=C2)NC3=NC(=NC=C3)N4CCN(CC4)C,Unspecified,,,,27.7,CC50,=,27700,nM,
16,440150289,155537019,C1CN(CCN1CCO)C2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
17,440152153,155538264,C1=CC=C(C=C1)C2=CC=C(C=C2)NC3=NC(=NC=C3)NCC4=C[N+](=CC=C4)[O-],Unspecified,,,,30.2,CC50,=,30200,nM,
18,440160797,155542066,C1CCN(CC1)CCNC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4,Unspecified,,,,18.1,CC50,=,18100,nM,
19,440172485,155546715,C1=CC(=CN=C1)CNC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=C(C=C4)Cl,Unspecified,,,,25.7,CC50,=,25700,nM,
20,440173471,155547127,CC1=CC=C(C=C1)CNC2=NC(=NC=C2)NC3CC(NC(C3)(C)C)(C)C,Unspecified,,,,15.2,CC50,=,15200,nM,
21,440176096,155548179,CC1=CC=C(C=C1)C2=CC=C(C=C2)NC3=NC(=NC=C3)NC4CC(NC(C4)(C)C)(C)C,Unspecified,,,,12,CC50,=,12000,nM,
22,440177207,155548606,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NC3=CC=C(C=C3)Cl)C,Unspecified,,,,18.6,CC50,=,18600,nM,
23,440179139,112891879,C1=CC(=CN=C1)CNC2=NC=CC(=N2)NCC3=CC=C(C=C3)Cl,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
24,440181938,155550526,C1CN(CCN1CCO)C2=NC=CC(=N2)NC3=CC=C(C=C3)Cl,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
25,440195525,155555873,C1=CC=C(C=C1)C2=CC=C(C=C2)NC3=NC(=NC=C3)NCC4=CN=CC=C4,Unspecified,,,,40,CC50,=,40000,nM,
26,440203315,155559012,C1COCCN1CCNC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4,Unspecified,,,,59,CC50,=,59000,nM,
27,440208921,155561216,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NCC3=CC=C(C=C3)OC)C,Unspecified,,,,18.3,CC50,=,18300,nM,
28,440224949,84502480,C1=CC(=CN=C1)CNC2=NC=CC(=N2)NC3=CC=C(C=C3)Cl,Inconclusive,,,Potential missing data,,CC50,,,,Not Determined
29,440225429,155567735,CC1(CC(CC(N1)(C)C)NC2=NC=CC(=N2)NC3=CC=C(C=C3)C4=CC=CC=C4)C,Unspecified,,,,17.3,CC50,=,17300,nM,
30,440226813,155568285,C1COCCN1CCNC2=NC=CC(=N2)N/N=C/C3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,76.5,CC50,=,76500,nM,
