PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,440110910,155511269,C1C[C@@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)F)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.03,IC50,=,1030,nM
2,440115911,155514596,C1=CC=C(C(=C1)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)OC4=CC5=C(C=C4)C=C(C=C5)O,Active,,,,1.41,IC50,=,1410,nM
3,440116564,155515022,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,5.95,IC50,=,5950,nM
4,440120016,155517334,C1C[C@@H](N(C1)S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.11,IC50,=,1110,nM
5,440126904,155521735,C1C[C@@H](N(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.86,IC50,=,1860,nM
6,440129479,155523375,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC[C@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.51,IC50,=,510,nM
7,440130579,155524112,COC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.32,IC50,=,1320,nM
8,440132272,155525254,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)NC2=NC3=CC(=C(C=C3S2)O)O,Active,,,,0.81,IC50,=,810,nM
9,440135465,155527314,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,6.43,IC50,=,6430,nM
10,440136253,155527819,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,2.32,IC50,=,2320,nM
11,440138495,155529284,C1C[C@@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.32,IC50,=,320,nM
12,440140970,155530922,C1C[C@@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.4,IC50,=,1400,nM
13,440141826,155531495,C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.93,IC50,=,930,nM
14,440146284,155534451,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,4.55,IC50,=,4550,nM
15,440146895,155534853,CC(=O)NC1=CC2=C(C=C1)C=C(C=C2)S(=O)(=O)N3CCC[C@@H]3C(=O)NC4=NC5=CC(=C(C=C5S4)O)O,Active,,,,1.35,IC50,=,1350,nM
16,440146988,155534922,C1C[C@H](N(C1)C(=O)C2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.55,IC50,=,1550,nM
17,440147191,155535036,C1C[C@H](N(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.43,IC50,=,1430,nM
18,440153185,155538809,C1C[C@H](N(C1)S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.78,IC50,=,1780,nM
19,440155797,155539908,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC[C@@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.58,IC50,=,580,nM
20,440158354,155541062,C1C[C@@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)NC4=NC5=CC(=C(C=C5S4)O)O,Active,,,,2.47,IC50,=,2470,nM
21,440164080,155543401,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.32,IC50,=,1320,nM
22,440171946,155546510,C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)NC4=NC5=CC(=C(C=C5S4)O)O,Active,,,,3.17,IC50,=,3170,nM
23,440188959,155553323,C1C[C@@H](N(C1)C(=O)C2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.94,IC50,=,940,nM
24,440194608,155555509,C1C[C@@H](N(C1)C(=O)C2=CC=CC=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)[N+](=O)[O-],Unspecified,,,,21.9,IC50,=,21900,nM
25,440214433,155563425,CC(=O)NC1=CC2=C(C=C1)C=C(C=C2)S(=O)(=O)N3CCC[C@H]3C(=O)NC4=NC5=CC(=C(C=C5S4)O)O,Active,,,,2.95,IC50,=,2950,nM
26,440221672,155566277,C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.93,IC50,=,930,nM
27,440224843,155567500,COC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.86,IC50,=,860,nM
