PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103729697,2255243,C1=CC=C(C=C1)NC2=CC=C(C=C2)NNC3=CC(=CC=C3)S(=O)(=O)O,Active,,,,7.56,IC50,=,7560,nM
2,103729785,1339470,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)/C=C/C3=CC=CC4=CC=CC=C43)OC,Active,,,,6.83,IC50,=,6830,nM
3,103729786,46233454,CCOC1=C(C=CC(=C1)/C=C\2/C(=NN(C2=O)C3=CC4=CC=CC=C4C=C3)C)OCCC(=O)O,Active,,,,7.11,IC50,=,7110,nM
4,103729787,6150272,C1=CC=C2C=C(C=CC2=C1)OCC3=CC=C(C=C3)C(=O)N/N=C\C4=CC=CC=C4C(=O)O,Active,,,,8.81,IC50,=,8810,nM
5,103729788,1265824,CC1=C(C=C(C=C1)Cl)NS(=O)(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3,Active,,,,9.28,IC50,=,9280,nM
6,103729854,1311699,C[C@H](C(=O)O)OC1=C(C=C(C=C1)/C=C/2\C(=O)N(C(=O)N2)CC3=C(C=C(C=C3)Cl)Cl)OC,Unspecified,,,,11.35,IC50,=,11350,nM
7,103729855,1784865,CC1=C(C(=O)OC2=CC3=C(C=C12)C(=CO3)C(C)(C)C)CC(=O)N[C@@H](CC4=CNC5=C4C=C(C=C5)O)C(=O)O,Unspecified,,,,11.92,IC50,=,11920,nM
8,103729856,1290536,COC1=C(C=CC(=C1)CNC2=CC=C(C=C2)C(=O)O)OCC3=CC=CC=C3Cl,Unspecified,,,,13.16,IC50,=,13160,nM
9,103729857,2203542,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC(=CC=C3)S(=O)(=O)NC4=CC=C(C=C4)C(=O)O)C#N,Unspecified,,,,17.64,IC50,=,17640,nM
10,103729956,5429041,CC1=CC(=C(N1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C)/C=N\NC(=O)NC3=CC=CC=C3,Unspecified,,,,20.32,IC50,=,20320,nM
11,103729957,2834598,CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)C(=O)NC5=CC=CC(=C5)C(=O)O,Unspecified,,,,37.46,IC50,=,37460,nM
12,103730090,19578264,C1/C(=C\C2=C(C=CC(=C2)Br)OCC(=O)O)/C(=O)/C(=C/C3=C(C=CC(=C3)Br)OCC(=O)O)/C1,Active,,,,2.81,IC50,=,2810,nM
13,103730091,135976298,CCN(CC)C1=CC(=C(C=C1)/C=N\NC2=CC(=C(C=C2)Cl)C(=O)O)O,Unspecified,,,,13.5,IC50,=,13500,nM
14,103730157,1608850,C1=CC=C(C=C1)C2=C(C(=O)NC3=C2C=C(C=C3)Cl)C4=C[C@@H](N(N4)C(=O)CCC(=O)O)C5=CC=C(C=C5)Br,Active,,,,4.42,IC50,=,4420,nM
15,103730158,5498424,C1=CC=C(C(=C1)/C=N\NC(=O)CC2=CSC(=N2)NC3=CC=CC(=C3)C(F)(F)F)OCC(=O)O,Unspecified,,,,12.39,IC50,=,12390,nM
16,103730159,1355953,C1=CC(=CC(=C1)NC(=O)C2=CC=C(C=C2)CSC3=CC=C(C=C3)Br)C(=O)O,Active,,,,7.99,IC50,=,7990,nM
17,103730160,1987843,C1=CC=C2C=C(C=CC2=C1)C3=CSC(=N3)NC(=O)C4=CC=CC=C4C(=O)O,Unspecified,,,,14.5,IC50,=,14500,nM
18,103730236,6906548,C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4)C(=O)O,Active,,,,4.8,IC50,=,4800,nM
