PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103567492,501640,CCCCCCCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,Unspecified,,,,245,CC50,=,245000,nM
2,124956527,16066800,C1CCC(CC1)(CCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
3,124957998,53317641,C1CC2CC1CC2COCCCCCN3C[C@@H]([C@H]([C@@H]([C@H]3CO)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
4,124963141,52936275,C[C@@H]1CCCCC1OCCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
5,124964379,53320763,CCC(CC)(CCCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
6,124967067,53322064,C1CCC(CC1)(CCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
7,124968788,53323003,CCCC(CCC)(CCCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
8,124969775,45137165,CC1=CC(=C(C=C1)C)OCCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O,Unspecified,,,,485,CC50,=,485000,nM
9,124972378,53324749,C[C@@H]1CC[C@H](C(C1)OCCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O)C(C)C,Unspecified,,,,235,CC50,=,235000,nM
10,124974965,45137161,CC1CCC(CC1)OCCCCCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
11,124974966,53326038,C1CC2CC1CC2OCCCCCCN3C[C@@H]([C@H]([C@@H]([C@H]3CO)O)O)O,Unspecified,,,,500,CC50,>,500000,nM
