PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381842963,137635647,C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2C1)CC3=CC=CC=C3)CO)CC4=CC=C(C=C4)C5=CC=CC=C5)CO)CCCCN)CCCN=C(N)N)CCCN=C(N)N,Unspecified,,,,400,CC50,>,400000,nM
2,381846570,137638079,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CC2=CC=CC=C2)CC3=CC=CC4=CC=CC=C43)CCC5=CC=CC=C5,Unspecified,,,,134.1,CC50,=,134100,nM
3,381847125,137638451,C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2C1)CC3=CC=CC=C3)CO)CC4=CC5=CC=CC=C5C=C4)CO)CCCCN)CCCN=C(N)N)CCCCN,Unspecified,,,,400,CC50,>,400000,nM
4,381852613,137642152,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](CN1)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CC2=CC=CC=C2)CC3=CC=CC4=CC=CC=C43)CCC5=CC=CC=C5,Unspecified,,,,129.2,CC50,=,129200,nM
5,381856696,137644925,C1=CC=C(C=C1)C[C@@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CO)CC3=CC=C(C=C3)C4=CC=CC=C4)CO)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N,Unspecified,,,,400,CC50,>,400000,nM
6,381857207,137645263,C1=CC=C(C=C1)CC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CO)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CC3=CC=CC=C3)CC4=CC=CC5=CC=CC=C54,Unspecified,,,,233,CC50,=,233000,nM
7,381860367,137647419,C1=CC=C(C=C1)CC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2)CC3=CC=CC=C3)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CC4=CC5=CC=CC=C5C=C4)CC6=CC=CC=C6,Unspecified,,,,86,CC50,=,86000,nM
8,381869334,137653453,C1=CC=C(C=C1)CC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CO)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CC3=CC=CC=C3)CC4=CC5=CC=CC=C5C=C4,Unspecified,,,,210,CC50,=,210000,nM
9,381883100,137659074,C1=CC=C(C=C1)CC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2)CC3=CC4=CC=CC=C4C=C3)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CC5=CC6=CC=CC=C6C=C5)CC7=CC=CC=C7,Unspecified,,,,24,CC50,=,24000,nM
10,381883613,137659417,C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2C1)CC3=CC=CC=C3)CO)CC4=CC=C(C=C4)C5=CC=CC=C5)CO)CCCCN)CCCN=C(N)N)CCCCN,Unspecified,,,,400,CC50,>,400000,nM
11,381885497,137660699,C1=CC=C(C=C1)C2=CC=C(C=C2)C[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CO)CCCCN)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CCCN=C(N)N)CO,Unspecified,,,,400,CC50,>,400000,nM
