PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103216353,233815,C1CC2(C3=CC=CC=C31)C(=O)NC(=O)N2,Unspecified,,,,50,EC50,>,50000,nM
2,134459708,53387099,C1CCCC2(CC1)C(=O)N(C(=O)CN2)CC(=O)NO,Active,,,,2.53,EC90,=,2.53,uM
3,134459708,53387099,C1CCCC2(CC1)C(=O)N(C(=O)CN2)CC(=O)NO,Active,,,,1.87,EC50,=,1870,nM
4,404660668,145955521,C1CC2=CC=CC=C2C3(C1)C(=O)N(C(=O)N3)CC(=O)NO,Active,,,,1.27,EC90,=,1.27,uM
5,404660668,145955521,C1CC2=CC=CC=C2C3(C1)C(=O)N(C(=O)N3)CC(=O)NO,Active,,,,0.71,EC50,=,710,nM
6,440111428,155511616,CN1C(=O)N(C(=O)C12CCCCC3=CC=CC=C23)CC(=O)NO,Active,,,,0.3,EC90,=,0.3,uM
7,440111428,155511616,CN1C(=O)N(C(=O)C12CCCCC3=CC=CC=C23)CC(=O)NO,Active,,,,0.23,EC50,=,230,nM
8,440120263,155517505,C1CC2=CC=CC=C2C3(C1)C(=O)N(C(=O)N3CC4=CC=CC=C4)CC(=O)NO,Active,,,,0.077,EC90,=,0.077,uM
9,440120263,155517505,C1CC2=CC=CC=C2C3(C1)C(=O)N(C(=O)N3CC4=CC=CC=C4)CC(=O)NO,Active,,,,0.05,EC50,=,50,nM
10,440127047,155521829,CN1C(=O)N(C(=O)C12CCCC3=CC=CC=C23)CC(=O)NO,Active,,,,4.69,EC90,=,4.69,uM
11,440127047,155521829,CN1C(=O)N(C(=O)C12CCCC3=CC=CC=C23)CC(=O)NO,Active,,,,1.91,EC50,=,1910,nM
12,440143082,155532322,C1CC2(C3=CC=CC=C31)C(=O)N(C(=O)N2CC4=CC=CC=C4)CC(=O)NO,Active,,,,0.192,EC90,=,0.192,uM
13,440143082,155532322,C1CC2(C3=CC=CC=C31)C(=O)N(C(=O)N2CC4=CC=CC=C4)CC(=O)NO,Active,,,,0.101,EC50,=,101,nM
14,440144105,155532987,C1CC2(C3=CC=CC=C31)C(=O)N(C(=O)N2)CC(=O)NO,Active,,,,0.8,EC90,=,0.8,uM
15,440144105,155532987,C1CC2(C3=CC=CC=C31)C(=O)N(C(=O)N2)CC(=O)NO,Active,,,,0.44,EC50,=,440,nM
16,440151653,155537935,C1CCC2(C3=CC=CC=C3C1)C(=O)N(C(=O)N2CC4=CC=CC=C4)CC(=O)NO,Active,,,,0.018,EC90,=,0.018,uM
17,440151653,155537935,C1CCC2(C3=CC=CC=C3C1)C(=O)N(C(=O)N2CC4=CC=CC=C4)CC(=O)NO,Active,,,,0.013,EC50,=,13,nM
18,440152886,155538701,CN1C(=O)N(C(=O)C12CCC3=CC=CC=C23)CC(=O)NO,Active,,,,1.93,EC90,=,1.93,uM
19,440152886,155538701,CN1C(=O)N(C(=O)C12CCC3=CC=CC=C23)CC(=O)NO,Active,,,,1.22,EC50,=,1220,nM
20,440202077,155558538,C1CCC2(C3=CC=CC=C3C1)C(=O)N(C(=O)N2)CC(=O)NO,Active,,,,0.52,EC90,=,0.52,uM
21,440202077,155558538,C1CCC2(C3=CC=CC=C3C1)C(=O)N(C(=O)N2)CC(=O)NO,Active,,,,0.4,EC50,=,400,nM
