PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381837375,137631977,C1C(N(C(=O)CN1C2=CC=CC=C2)C3=CC4=C(C=C3)C=CS4)C(=O)NC5=CC=CC(=C5)C(=O)N,Active,,,,0.13,EC50,=,130,nM
2,381838190,137632504,CSC1=CC=CC(=C1)N2C(CN(CC2=O)C3=CN=CC=C3)C(=O)NC4CCCC4,Unspecified,,,,31,EC50,=,31000,nM
3,381838515,137632719,C1CCC(C1)NC(=O)C2CN(CC(=O)N2C3=CC(=CC=C3)OC(F)(F)F)C4=CC=CC(=C4)C(F)(F)F,Active,,,,0.4,EC50,=,400,nM
4,381839408,137633304,COC1=CC=CC(=C1)N2CC(N(C(=O)C2)C3=CC(=CC=C3)SC)C(=O)NC4CCCC4,Active,,,,1.6,EC50,=,1600,nM
5,381839804,137633579,C[C@@]1(CN2C(=CC3=C2C=C(C=C3)C(F)(F)F)C(=O)N1C4=CC(=CC=C4)SC)C(=O)NC5CCCC5,Active,,,,0.6,EC50,=,600,nM
6,381839837,137633602,C1CC1CNC(=O)C2CN(CC(=O)N2C3=CC4=C(C=C3)C=CS4)C5=CC=CC=C5,Active,,,,0.2,EC50,=,200,nM
7,381844677,137636820,CC(CN1C(=CC2=C1C=C(C=C2)C(F)(F)F)C(=O)NC3=CC(=CC=C3)SC)C(=O)NC4CCCC4,Active,,,,3.9,EC50,=,3900,nM
8,381847805,137638888,CSC1=CC=CC(=C1)N2C(CN(CC2=O)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC4CCCC4,Active,,,,0.2,EC50,=,200,nM
9,381849293,137639922,C[C@H](C(=O)NC1CCCC1)N(C2=CC(=CC=C2)SC)C(=O)C3=CC4=C(N3)C=C(C=C4)C(F)(F)F,Active,,,,2.5,EC50,=,2500,nM
10,381850360,137640623,C1CCC(C1)NC(=O)[C@H]2CN(CC(=O)N2C3=CC4=C(C=C3)C=CS4)C5=CC=C(C=C5)C(F)(F)F,Active,,,,2.6,EC50,=,2600,nM
11,381851639,137641483,CC(=O)C1=CC(=CC=C1)N2C(CN(CC2=O)C3=CC=CC(=C3)C(F)(F)F)C(=O)NC4CCCC4,Active,,,,2.2,EC50,=,2200,nM
12,381853458,137642714,CSC1=CC=CC(=C1)N2C(CN(CC2=O)C3=CN=CC(=C3)C(F)(F)F)C(=O)NC4CCCC4,Unspecified,,,,13,EC50,=,13000,nM
13,381853761,137642916,C1CCC(C1)NC(=O)C2CN(CC(=O)N2C3=CC4=C(C=CS4)N=C3)C5=CC=C(C=C5)C(F)(F)F,Active,,,,0.3,EC50,=,300,nM
14,381854027,137643104,CSC1=CC=CC(=C1)N2C(CN(CC2=O)C3=CC=CC(=C3)C(F)(F)F)C(=O)NC4CCCC4,Active,,,,0.3,EC50,=,300,nM
15,381856808,137645000,C1CCC(C1)NC(=O)C2CN(CC(=O)N2C3=CC4=C(C=C3)C=CS4)C5=CC=CC=C5,Active,,,,0.17,EC50,=,170,nM
16,381859034,137646500,CN1C(=CC2=C1C=C(C=C2)C(F)(F)F)C(=O)N(CC(=O)NC3CCCC3)C4=CC(=CC=C4)SC,Active,,,,2.3,EC50,=,2300,nM
17,381860353,137647408,C[C@]1(CN2C(=CC3=C2C=C(C=C3)C(F)(F)F)C(=O)N1C4=CC(=CC=C4)SC)C(=O)NC5CCCC5,Active,,,,0.01,EC50,=,10,nM
18,381862012,137648522,CC1(CN(CC(=O)N1C2=CC(=CC=C2)SC)C3=CC=CC=C3)C(=O)NC4CCCC4,Active,,,,1.3,EC50,=,1300,nM
19,381863659,137649631,C1C(N(C(=O)CN1C2=CC=CC=C2)C3=CC4=C(C=C3)C=CS4)C(=O)NC5=CN=CC=C5,Active,,,,0.5,EC50,=,500,nM
20,381865075,137650601,C1CCC(C1)NC(=O)C2CN(CC(=O)N2C3=CC4=C(C=C3)C=CS4)C5=CC=C(C=C5)C(F)(F)F,Active,,,,0.08,EC50,=,80,nM
21,381867180,137652025,CC1(CN2C(=CC3=C2C=C(C=C3)C(F)(F)F)C(=O)N1C4=CC(=CC=C4)SC)C(=O)NC5CCCC5,Active,,,,0.05,EC50,=,50,nM
22,381869849,137653813,CSC1=CN=CC(=C1)N2C(CN(CC2=O)C3=CC=CC(=C3)C(F)(F)F)C(=O)NC4CCCC4,Active,,,,0.2,EC50,=,200,nM
23,381870210,46274314,CC1(CN2C(=CC=C2C(=O)N1C3=CC(=CC=C3)SC)C4=CC=CO4)C(=O)NC5CCCC5,Active,,,,0.09,EC50,=,90,nM
24,381871042,137654621,CC1=C(C=C(C=C1)C(F)(F)F)N2CC(N(C(=O)C2)C3=CC(=CC=C3)SC)C(=O)NC4CCCC4,Active,,,,6.5,EC50,=,6500,nM
25,381871580,137654975,C1CCC(C1)NC(=O)[C@@H]2CN(CC(=O)N2C3=CC4=C(C=C3)C=CS4)C5=CC=C(C=C5)C(F)(F)F,Active,,,,0.03,EC50,=,30,nM
26,381872963,137655900,C1CC(C1)NC(=O)C2CN(CC(=O)N2C3=CC4=C(C=C3)C=CS4)C5=CC=CC=C5,Active,,,,0.05,EC50,=,50,nM
27,381880477,137657785,C1CCC(C1)NC(=O)C2CN(CC(=O)N2C3=CC4=C(C=C3)C=CO4)C5=CC=C(C=C5)C(F)(F)F,Active,,,,0.4,EC50,=,400,nM
28,381882099,137658471,CSC1=CC=CC(=C1)N2C(CN(CC2=O)C3=CC=CC(=C3)C#N)C(=O)NC4CCCC4,Active,,,,1.7,EC50,=,1700,nM
29,381882659,137658764,CSC1=CC=CC(=C1)N2C(CN(CC2=O)C3=CC=CC=C3)C(=O)NC4CCCC4,Active,,,,0.8,EC50,=,800,nM
30,381883662,137659451,CC(C1=CC(=CC=C1)N2C(CN(CC2=O)C3=CC=CC(=C3)C(F)(F)F)C(=O)NC4CCCC4)(F)F,Active,,,,0.4,EC50,=,400,nM
31,381885015,137660368,C1C(N(C(=O)CN1C2=CC=CC=C2)C3=CC4=C(C=C3)C=CS4)C(=O)NC5=CC=CC(=C5)C#N,Active,,,,0.09,EC50,=,90,nM
32,381887216,137661863,C[C@@H](C(=O)NC1CCCC1)N(C2=CC(=CC=C2)SC)C(=O)C3=CC4=C(N3)C=C(C=C4)C(F)(F)F,Active,,,,2,EC50,=,2000,nM
