PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103382714,6328182,C/C(=N\N=C(N)N)/C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)/C(=N/N=C(N)N)/C,Unspecified,,,,13,EC50,=,13000,nM
2,103505857,70840,C1=CC=C(C=C1)C2=CC(=NN2)C3=CC=CC=C3,Unspecified,,,,44,EC50,=,44000,nM
3,103623526,24951180,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)C(=O)C)C(=O)O,Unspecified,,,,50,EC50,>,50000,nM
4,103623527,24950859,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)/C(=N/NC(=O)N)/C)C(=O)OC,Unspecified,,,,50,EC50,>,50000,nM
5,103623528,24951181,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)/C(=N/N=C(N)N)/C)C(=O)OC,Unspecified,,,,50,EC50,>,50000,nM
6,103623529,24951182,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)C(=O)C)C(=O)NCC3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,50,EC50,>,50000,nM
7,103623530,24950860,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)C(=O)C)C(=O)NCC3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,37,EC50,=,37000,nM
8,103623603,24951183,CCOC(=O)C1=C(N=C(S1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C,Unspecified,,,,50,EC50,>,50000,nM
9,103623769,24950861,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)O,Unspecified,,,,50,EC50,>,50000,nM
10,103623770,24951336,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)NCC5=CC(=C(C=C5)Cl)Cl,Active,,,,5,EC50,=,5000,nM
11,103623771,24950862,CCCCCCCCOC(=O)C1=C(N=C(S1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C,Unspecified,,,,50,EC50,>,50000,nM
12,103623772,24951337,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OC(C)C,Unspecified,,,,50,EC50,>,50000,nM
13,103623829,24951338,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OCC56CC7CC(C5)CC(C7)C6,Unspecified,,,,50,EC50,>,50000,nM
14,103623830,24950863,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OCC5=CC=C(C=C5)I,Unspecified,,,,50,EC50,>,50000,nM
15,103623831,24951339,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OC5=CC=C(C=C5)I,Unspecified,,,,50,EC50,>,50000,nM
16,103623899,24950864,CC1=C(SC(=N1)N(CC2=CC=C(C=C2)C(=O)C)CC3=CC=C(C=C3)C(=O)C)C(=O)OC,Unspecified,,,,25,EC50,=,25000,nM
17,103623900,24951340,CC1=C(SC(=N1)N(CC2=CC=C(C=C2)C(=O)C)CC3=CC=C(C=C3)C(=O)C)C(=O)NCC4=C(C=C(C=C4)Cl)Cl,Unspecified,,,,50,EC50,>,50000,nM
18,103623901,24951024,CC1=C(SC(=N1)N(CC2=CC=C(C=C2)C(=O)C)C(=O)C)C(=O)OC,Unspecified,,,,50,EC50,>,50000,nM
19,103623902,551909,CC1=CSC(=N1)C2=CC=C(C=C2)Cl,Unspecified,,,,50,EC50,>,50000,nM
20,103623903,610297,C1=CC(=CC=C1C2=NC(=CS2)CCl)Cl,Unspecified,,,,50,EC50,>,50000,nM
21,103623904,24951341,C1=CC(=CC=C1C2=NC(=CS2)CSC3=CC=C(C=C3)N)Cl,Unspecified,,,,29,EC50,=,29000,nM
22,103623967,24951025,C1=CC=C(C=C1)C2=NC(=CS2)CSC3=CC=CC=C3N,Unspecified,,,,46,EC50,=,46000,nM
23,103623968,24948932,C1=CC=C(C=C1)C2=NC(=CS2)CSC3=CC=C(C=C3)N,Unspecified,,,,37,EC50,=,37000,nM
24,103623969,24948933,C1=CC=C(C(=C1)C2=NC(=CS2)CSC3=CC=C(C=C3)N)Cl,Unspecified,,,,40,EC50,=,40000,nM
25,103623970,24951026,C1=CC=C(C(=C1)C2=NC(=CS2)CSC3=CC=CC=C3N)Cl,Unspecified,,,,46,EC50,=,46000,nM
26,103623971,24948934,C1=CC(=CN=C1)C2=NC(=CS2)CSC3=CC=C(C=C3)N,Unspecified,,,,50,EC50,>,50000,nM
27,103623972,24951027,C1=CC=C(C(=C1)N)SCC2=CSC(=N2)C3=CN=CC=C3,Unspecified,,,,50,EC50,>,50000,nM
28,103623973,24948935,C1=CC(=CC(=C1)Cl)SCC2=CSC(=N2)C3=CC=C(C=C3)Cl,Unspecified,,,,50,EC50,>,50000,nM
29,103624037,15832490,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)OC,Unspecified,,,,50,EC50,>,50000,nM
30,103624038,2765538,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)OC,Unspecified,,,,50,EC50,>,50000,nM
31,103624039,24951028,CC1=C(SC(=N1)C2=CC=NC=C2)C(=O)OC,Unspecified,,,,50,EC50,>,50000,nM
32,103624040,24948936,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)NCC3=CC(=C(C=C3)Cl)Cl,Unspecified,,,,50,EC50,>,50000,nM
33,103624041,24948937,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)OCC34CC5CC(C3)CC(C5)C4,Unspecified,,,,50,EC50,>,50000,nM
34,103624042,24951029,COC(=O)C1=C(N=C(S1)C2=CC=C(C=C2)Cl)C(Br)Br,Active,,,,0.9,EC50,=,900,nM
35,103624536,5351382,CC1=C(SC(=N1)N2C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4)C(=O)/C=C/C5=CC(=C(C=C5)Cl)Cl,Unspecified,,,,51,EC50,=,51000,nM
36,103624584,329202,C1=CC=C(C(=C1)N)SCC2=CSC(=N2)C3=CC=C(C=C3)Cl,Unspecified,,,,31,EC50,=,31000,nM
37,103624585,24951178,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)/C(=N/NC(=O)N)/C)C(=O)NCC3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,50,EC50,>,50000,nM
38,103624586,24950705,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)/C(=N/N=C(N)N)/C)C(=O)NCC3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,37.6,EC50,=,37600,nM
39,103624587,24951179,CC1=C(SC(=N1)NC(=O)NC2=CC=C(C=C2)C(=O)C)C(=O)OC,Unspecified,,,,13.9,EC50,=,13900,nM
