PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
18,103649284,44590053,C1=CC=C(C(=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,4.7,/min,
19,103649285,44590054,C[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.62,/min,
20,103649285,44590054,C[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,89.05,Km,=,89050,nM,
21,103649286,44590055,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC4=CN=CN4)NC(=O)C5=CC=CC=C5N,Active,,,,9.76,Km,=,9760,nM,
22,103649286,44590055,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC4=CN=CN4)NC(=O)C5=CC=CC=C5N,Unspecified,,,,,Kcat,=,0.65,/min,
23,103649287,44590056,C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,3.51,/min,
24,103649287,44590056,C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)C2=CC=CC=C2N)O,Unspecified,,,,12.21,Km,=,12210,nM,
25,103649288,44590057,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,6.81,/min,
26,103649288,44590057,C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,36.89,Km,=,36890,nM,
27,103649289,44590058,CC(C)[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,1.52,/min,
28,103649289,44590058,CC(C)[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,85.93,Km,=,85930,nM,
29,103649290,44590059,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)NC(=O)C3=CC=CC=C3N)N,Unspecified,,,,,Kcat,=,2.02,/min,
30,103649290,44590059,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)NC(=O)C3=CC=CC=C3N)N,Unspecified,,,,33.48,Km,=,33480,nM,
31,103649291,44590060,C1=CC=C(C(=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Active,,,,3.28,Km,=,3280,nM,
32,103649291,44590060,C1=CC=C(C(=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,0.94,/min,
33,103649292,44590061,C[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,3.03,Km,=,3030,nM,
34,103649292,44590061,C[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,2.23,/min,
35,103649293,44590062,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Active,,,,4.79,Km,=,4790,nM,
36,103649293,44590062,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,2.39,/min,
37,103649294,44590063,C[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Active,,,,4.21,Km,=,4210,nM,
38,103649294,44590063,C[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,1.83,/min,
39,103649295,44590064,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,0.84,/min,
40,103649295,44590064,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,23.08,Km,=,23080,nM,
41,103649296,44590065,CC(C)[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Active,,,,7.06,Km,=,7060,nM,
42,103649296,44590065,CC(C)[C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,4.54,/min,
43,103649297,44590066,C1=CC=C(C(=C1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Active,,,,9.05,Km,=,9050,nM,
44,103649297,44590066,C1=CC=C(C(=C1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)N,Unspecified,,,,,Kcat,=,0.47,/min,
45,103649298,44590067,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,3.57,/min,
46,103649298,44590067,C[C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)C3=CC=CC=C3N,Unspecified,,,,10.81,Km,=,10810,nM,
47,103649299,44590068,C1C[C@H](N(C1)C(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,1.35,/min,
48,103649299,44590068,C1C[C@H](N(C1)C(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC4=CC(=C(C=C4)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,21.47,Km,=,21470,nM,
49,103649300,44590069,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)C3=CC=CC=C3N)O,Active,,,,7.79,Km,=,7790,nM,
50,103649300,44590069,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,4.69,/min,
51,103649301,44590070,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,1.08,/min,
52,103649301,44590070,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)C4=CC=CC=C4N,Unspecified,,,,16.29,Km,=,16290,nM,
53,103649302,44590071,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC(=C(C=C5)O)[N+](=O)[O-])C(=O)N,Active,,,,7.25,Km,=,7250,nM,
54,103649302,44590071,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC5=CC(=C(C=C5)O)[N+](=O)[O-])C(=O)N,Unspecified,,,,,Kcat,=,0.25,/min,
55,103649303,44590072,C[C@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N)O,Unspecified,,,,,Kcat,=,4.68,/min,
56,103649303,44590072,C[C@H]([C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N)O,Unspecified,,,,14.75,Km,=,14750,nM,
57,103649304,44590073,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,8.11,/min,
58,103649304,44590073,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)C3=CC=CC=C3N,Unspecified,,,,21.17,Km,=,21170,nM,
59,103649305,44590074,C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.36,/min,
60,103649305,44590074,C[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,32.42,Km,=,32420,nM,
61,103649306,44590075,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC4=CN=CN4)NC(=O)C5=CC=CC=C5N)O,Unspecified,,,,,Kcat,=,1.34,/min,
62,103649306,44590075,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC4=CN=CN4)NC(=O)C5=CC=CC=C5N)O,Unspecified,,,,24.69,Km,=,24690,nM,
63,103649307,44590076,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,1.21,/min,
64,103649307,44590076,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,16.76,Km,=,16760,nM,
65,103649308,44590077,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)C2=CC=CC=C2N)O,Active,,,,7.16,Km,=,7160,nM,
66,103649308,44590077,C[C@H]([C@@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](C)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,1.45,/min,
67,103649309,44590078,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC(=C(C=C2)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)C3=CC=CC=C3N,Inconclusive,,,Potential missing data,,Kcat,,,,Not Determined
68,103649310,44590079,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,,Kcat,=,11.48,/min,
69,103649310,44590079,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)C4=CC=CC=C4N,Unspecified,,,,13.28,Km,=,13280,nM,
70,103649311,44590080,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Active,,,,9.57,Km,=,9570,nM,
71,103649311,44590080,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,4.58,/min,
72,103649312,44590081,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,0.82,/min,
73,103649312,44590081,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)C3=CC=CC=C3N,Unspecified,,,,24.81,Km,=,24810,nM,
74,103649313,44590082,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2=CC=CC=C2N,Active,,,,6.92,Km,=,6920,nM,
75,103649313,44590082,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)CNC(=O)C2=CC=CC=C2N,Unspecified,,,,,Kcat,=,2.69,/min,
76,103649314,44590083,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,,Kcat,=,14.39,/min,
77,103649314,44590083,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)C2=CC=CC=C2N)O,Unspecified,,,,14.88,Km,=,14880,nM,
78,103649315,44590084,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,,Kcat,=,0.99,/min,
79,103649315,44590084,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N)O,Unspecified,,,,75.69,Km,=,75690,nM,
80,103649316,44590085,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N,Unspecified,,,,,Kcat,=,1.07,/min,
81,103649316,44590085,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)C3=CC=CC=C3N,Unspecified,,,,87.96,Km,=,87960,nM,
