PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,504800858,172443907,C1=CC=NC(=C1)/N=N/NC2=CC(=CC=C2)Br,Unspecified,,,,27.45,CC50,=,27450,nM
2,504808661,172449317,C1=CC(=CC=C1C(F)(F)F)NN=NC2=CC=NC=C2,Unspecified,,,,11.87,CC50,=,11870,nM
3,504810047,172450287,COC1=CC=C(C=C1)NN=NC2=CC=NC=C2,Unspecified,,,,28.53,CC50,=,28530,nM
4,504810131,13087187,CCN(CC)N=NC1=CC=C(C=C1)OC,Unspecified,,,,24.4,CC50,=,24400,nM
5,504821964,172458557,C1=CC(=CC=C1C(F)(F)F)N=NN2C=CN=C2,Unspecified,,,,100,CC50,>,100000,nM
6,504824203,13681028,C1=CC=C(C=C1)N/N=N/C2=CC=CC=N2,Unspecified,,,,22.08,CC50,=,22080,nM
7,504825219,172460783,COC1=CC=C(C=C1)N=NN2C=CN=C2,Unspecified,,,,72.05,CC50,=,72050,nM
8,504827329,172462256,C1CC2=CC=CC=C2N(C1)N=NC3=CN=CC=C3,Active,,,,7.09,CC50,=,7090,nM
9,504828296,172462913,CC1=C(N=CC=C1)/N=N/NC2=CC=C(C=C2)OC,Unspecified,,,,100,CC50,>,100000,nM
10,504831956,10219976,CN(C1=CC=CC=C1)N=NC2=CN=CC=C2,Unspecified,,,,20.64,CC50,=,20640,nM
11,504836170,13681030,C1=CC=NC(=C1)/N=N/NC2=CC=C(C=C2)Br,Unspecified,,,,75.63,CC50,=,75630,nM
12,504839964,13681029,COC1=CC=C(C=C1)N/N=N/C2=CC=CC=N2,Unspecified,,,,15.47,CC50,=,15470,nM
