PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103258201,5281627,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC4=CC=C(C=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,Active,,,,0.45,IC50,=,450,nM
2,336870620,127028693,C1=CC(=CC(=C1)Cl)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Active,,,,6,IC50,=,6000,nM
3,336870621,127028694,C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C3=NN=C(O3)C4=CC(=CC=C4)Cl,Unspecified,,,,14.1,IC50,=,14100,nM
4,336870622,127028695,C1=CC(=C(C=C1[N+](=O)[O-])O)NC(=O)/C=C/C2=CC=C(S2)[N+](=O)[O-],Active,,,,1.3,IC50,=,1300,nM
5,336871066,127029003,C1=CC(=C(C=C1C2=NN=C(O2)/C=C/C3=CC=C(S3)Br)Cl)Cl,Active,,,,3.5,IC50,=,3500,nM
6,336887138,127038180,C1=CC(=CC(=C1)Br)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Active,,,,4,IC50,=,4000,nM
7,336887152,127038193,C1=CC=C(C=C1)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Unspecified,,,,16.1,IC50,=,16100,nM
8,336888055,127038881,COC1=CC=C(C=C1)C2=NN=C(O2)/C=C/C3=CC=C(S3)C4=CC=CC=C4,Unspecified,,,,22,IC50,=,22000,nM
9,336888913,127039535,CN(C)C1=CC=C(C=C1)C2=NN=C(O2)/C=C/C3=CC=C(S3)C4=CC=CC=C4,Unspecified,,,,41.9,IC50,=,41900,nM
10,336889130,127039686,C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C3=NN=C(O3)C4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,11.8,IC50,=,11800,nM
11,336889131,127039687,C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C3=NN=C(O3)C4=CC(=CC=C4)Br,Unspecified,,,,53.9,IC50,=,53900,nM
12,336889132,127039688,CN(C)C1=CC=C(C=C1)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Unspecified,,,,20,IC50,=,20000,nM
13,336889133,127039689,C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C3=NN=C(O3)C4=CC=CC=C4,Unspecified,,,,18.8,IC50,=,18800,nM
14,336889134,127039690,C1=CC(=CC=C1C2=NN=C(O2)/C=C/C3=CC=C(S3)Br)Cl,Unspecified,,,,10.4,IC50,=,10400,nM
15,336889552,127040023,C1=CC(=CC=C1C2=NN=C(O2)/C=C/C3=CC=C(S3)Br)Br,Unspecified,,,,10.9,IC50,=,10900,nM
16,336890619,127040854,C1=CC(=CC(=C1)Cl)C2=NOC(=N2)/C=C/C3=CC=C(S3)Br,Active,,,,9.1,IC50,=,9100,nM
17,336890620,127040855,C1=CC(=CC=C1C2=NOC(=N2)/C=C/C3=CC=C(S3)Br)OC(F)(F)F,Unspecified,,,,32.6,IC50,=,32600,nM
18,336890621,127040856,C1=CC(=CC=C1C2=NOC(=N2)/C=C/C3=CC=C(S3)Br)C(F)(F)F,Unspecified,,,,21,IC50,=,21000,nM
19,336890830,127041022,C1=CC(=CC(=C1)F)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Unspecified,,,,16.3,IC50,=,16300,nM
20,336890831,127041023,C1=C(SC(=C1)Br)/C=C/C2=NN=C(O2)C3=CC(=CC(=C3)Cl)Cl,Unspecified,,,,11,IC50,=,11000,nM
21,336890832,127041024,COC1=CC=CC(=C1)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Unspecified,,,,11.1,IC50,=,11100,nM
22,336890833,127041025,C1=CC(=CC=C1C2=NOC(=N2)/C=C/C3=CC=C(S3)Br)Cl,Active,,,,2.2,IC50,=,2200,nM
23,336892822,127042488,C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C3=NN=C(O3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,24.3,IC50,=,24300,nM
24,336892823,127042489,C1=CC(=CC=C1C2=NN=C(O2)/C=C/C3=CC=C(S3)Br)F,Unspecified,,,,16.3,IC50,=,16300,nM
25,336892824,127042490,C1=CC=C(C=C1)C2=CC=C(S2)/C=C/C3=NN=C(O3)C4=CC=C(C=C4)F,Unspecified,,,,17.4,IC50,=,17400,nM
26,336892825,127042491,COC1=CC=C(C=C1)C2=NN=C(O2)/C=C/C3=CC=C(S3)Br,Unspecified,,,,13.7,IC50,=,13700,nM
27,336892826,127042492,C1=CC(=CC=C1C2=NN=C(O2)/C=C/C3=CC=C(S3)Br)C(F)(F)F,Active,,,,4.8,IC50,=,4800,nM
