PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,469800454,164610221,CC1=CC=C(C=C1)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O,Unspecified,,,,15.4,IC50,=,15400,nM
2,469800613,164610325,C1=CC=C(C=C1)NC(=O)C2=CC3=CC(=C(C=C3N2)O)O,Active,,,,3.44,IC50,=,3440,nM
3,469800666,164610364,C1=CC=C(C=C1)NC(=O)C2=NC3=CC(=C(C=C3S2)O)O,Active,,,,9.19,IC50,=,9190,nM
4,469801685,164611127,C1=CC=C(C=C1)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O,Active,,,,9.19,IC50,=,9190,nM
5,469802319,164611586,C1=CC(=CC=C1C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)Cl,Active,,,,6.66,IC50,=,6660,nM
6,469803286,164612284,C1CCN([C@@H](C1)C(=O)NC2=CC=CC=C2)C(=O)C3=CC4=CC(=C(C=C4O3)O)O,Active,,,,2.9,IC50,=,2900,nM
7,469805298,164613730,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)C(C)(C)C,Active,,,,5.74,IC50,=,5740,nM
8,469809086,164616451,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,1.22,IC50,=,1220,nM
9,469809331,164616638,C1C[C@H](N(C1)C(=O)C2=CC3=CC(=C(C=C3S2)O)O)C(=O)NC4=CC=CC=C4,Active,,,,3.43,IC50,=,3430,nM
10,469810578,164617563,C1=CC(=CC=C1NC(=O)C2=NC3=CC(=C(C=C3S2)O)O)I,Active,,,,1.3,IC50,=,1300,nM
11,469812162,164618683,C1=CC=C(C=C1)NC(=O)C2=CC3=CC(=C(C=C3S2)O)O,Active,,,,1.59,IC50,=,1590,nM
12,469812313,163409047,C1=CC=C(C=C1)NC(=O)C2=CC3=CC(=C(C=C3O2)O)O,Active,,,,1.04,IC50,=,1040,nM
13,469812699,164619074,C1C[C@H](N(C1)C(=O)C2=CC3=C(C=C(C=C3O2)O)O)C(=O)NC4=CC=CC=C4,Unspecified,,,,20.13,IC50,=,20130,nM
14,469813222,164619458,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](C)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O,Active,,,,6.48,IC50,=,6480,nM
15,469813341,164619546,C1=CC=C(C=C1)C(=O)N(CC(=O)NC2=NC3=CC(=C(C=C3S2)O)O)C4=CC=CC=C4,Active,,,,2.07,IC50,=,2070,nM
16,469815580,164621173,C1=CC=C(C=C1)C(=O)N[C@@H](CC(=O)NC2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,5.48,IC50,=,5480,nM
17,469815840,164621366,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,3.66,IC50,=,3660,nM
18,469817179,164622319,CC[C@H](C)[C@@H](C(=O)NC1=NC2=CC(=C(C=C2S1)O)O)NS(=O)(=O)C3=CC=C(C=C3)C,Active,,,,5.35,IC50,=,5350,nM
19,469817327,164622435,C1C[C@H](N(C1)C(=O)C2=NC3=CC(=C(C=C3S2)O)O)C(=O)NC4=CC=CC=C4,Active,,,,4,IC50,=,4000,nM
20,469818693,164623415,C1=CC=C(C=C1)NC(=O)C2=CN=C3C=C(C(=CC3=C2)O)O,Active,,,,6.38,IC50,=,6380,nM
21,469820511,164624716,C1=CC(=CC=C1NC(=S)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])I,Active,,,,6.51,IC50,=,6510,nM
22,469822026,164625724,C1C[C@H](N(C1)C(=O)C2=CC3=CC(=C(C=C3O2)O)O)C(=O)NC4=CC=CC=C4,Active,,,,2.43,IC50,=,2430,nM
23,469822518,164625974,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,0.95,IC50,=,950,nM
24,469822557,164626001,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CSCC2=CC=CC=C2)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,2.13,IC50,=,2130,nM
25,469822622,163409049,C1=CC(=CC=C1C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)I,Active,,,,0.67,IC50,=,670,nM
26,469823051,164626227,C1=CC=C(C=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,,4.59,IC50,=,4590,nM
27,469827617,164628555,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)NC3=NC4=CC(=C(C=C4S3)O)O)Cl,Active,,,,0.96,IC50,=,960,nM
